"","site","tag","species","dbh","height","canopy_ht","brooms","rot","Dead / Alive_v1","Dead / Alive_v2","Dead / Alive_v3","Dead / Alive_v4","Inf Location_v1","Inf Location_v2","Inf Location_v3","Inf Location_v4","Gouting_v1","Gouting_v2","Gouting_v3","Gouting_v4","Beetle_v1","Beetle_v2","Beetle_v3","Beetle_v4","NL_v1","NL_v2","NL_v3","NL_v4","NLW_v1","NLW_v2","NLW_v3","NLW_v4","NM_v1","NM_v2","NM_v3","NM_v4","NMW_v1","NMW_v2","NMW_v3","NMW_v4","NH_v1","NH_v2","NH_v3","NH_v4","NHW_v1","NHW_v2","NHW_v3","NHW_v4","SL_v1","SL_v2","SL_v3","SL_v4","SLW_v1","SLW_v2","SLW_v3","SLW_v4","SM_v1","SM_v2","SM_v3","SM_v4","SMW_v1","SMW_v2","SMW_v3","SMW_v4","SH_v1","SH_v2","SH_v3","SH_v4","SHW_v1","SHW_v2","SHW_v3","SHW_v4","Notes_v1","Notes_v2","Notes_v3","Notes_v4","Visit_v1","Visit_v2","Visit_v3","Visit_v4","WSB_v1","WSB_v2","WSB_v3","WSB_v4","infested_v1","infested_v2","infested_v3","infested_v4","new_infestation","tag_ID","Number","Tag #","Description","GeometryType","Elevation","GeoidOffset","distance","infestation_visit_1","infestation_visit_2","infestation_visit_3","infestation_visit_4","unique_ID","TARGET","DISTANCE","TARGET2","DISTANCE2","TARGET3","DISTANCE3","TARGET4","DISTANCE4","geometry.x","Latitude.focal","Longitude.focal","Latitude.target","Longitude.target","geometry.y","bearings1","Latitude.target2","Longitude.target2","geometry.x.x","bearings2","Latitude.target3","Longitude.target3","geometry.y.y","bearings3","Latitude.target4","Longitude.target4","geometry","bearings4","infestation_sum_Visit1_focal","infestation_sum_Visit2_focal","infestation_sum_Visit3_focal","infestation_sum_Visit4_focal","inf_sum_Visit1_target","inf_sum_Visit2_target","inf_sum_Visit3_target","inf_sum_Visit4_target"
"33","MTTP",35,"ABLA",NA,6.8,NA,0,"0",1,1,1,1,"0","0","0","0",1,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP35",2774,35,NA,"Point",2252.992,NA,0.062668668418458,0,0,0,0,"MTTP_35_1968","MTTP_34_1967",3.52370923742927,"MTTP_34_1967",3.52370923742927,"MTTP_34_1967",3.52370923742927,"MTTP_34_1967",3.52370923742927,NA,40.43480957,-111.6391317,40.43481469,-111.6391727,NA,-80.718301125442,40.43481469,-111.6391727,NA,-80.718301125442,40.43481469,-111.6391727,NA,-80.718301125442,40.43481469,-111.6391727,NA,-80.718301125442,0,0,0,0,4,3,3,4
"34","MTTP",36,"ABLA",1.3,7.9,1.3,0,"0",1,1,1,1,"0","0","0","0",1,1,2,2,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP36",2775,36,NA,"Point",2255.375,NA,0.06460817069824,0,0,0,0,"MTTP_36_1969","MTTP_34_1967",2.70032723073667,"MTTP_34_1967",2.70032723073667,"MTTP_34_1967",2.70032723073667,"MTTP_34_1967",2.70032723073667,NA,40.43479795,-111.6391496,40.43481469,-111.6391727,NA,-46.5175140473621,40.43481469,-111.6391727,NA,-46.5175140473621,40.43481469,-111.6391727,NA,-46.5175140473621,40.43481469,-111.6391727,NA,-46.5175140473621,0,0,0,0,4,3,3,4
"35","MTTP",37,"ABLA",1.4,8.8,0,0,"0",1,1,1,1,"0","0","0","0",2,2,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP37",2776,37,NA,"Point",2255.196,NA,0.0675858563851592,0,0,0,0,"MTTP_37_1970","MTTP_34_1967",3.7671144234566,"MTTP_34_1967",3.7671144234566,"MTTP_34_1967",3.7671144234566,"MTTP_34_1967",3.7671144234566,NA,40.43478096,-111.6391776,40.43481469,-111.6391727,NA,6.33413708037543,40.43481469,-111.6391727,NA,6.33413708037543,40.43481469,-111.6391727,NA,6.33413708037543,40.43481469,-111.6391727,NA,6.33413708037543,0,0,0,0,4,3,3,4
"36","MTTP",38,"ABLA",1,7,0.8,0,"0",1,1,1,1,"0","0","0","0",2,2,2,2,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP38",2777,38,NA,"Point",2255.44,NA,0.0668012840483753,0,0,0,0,"MTTP_38_1971","MTTP_34_1967",2.02742263941676,"MTTP_34_1967",2.02742263941676,"MTTP_34_1967",2.02742263941676,"MTTP_34_1967",2.02742263941676,NA,40.43479688,-111.639178,40.43481469,-111.6391727,NA,12.8106551284977,40.43481469,-111.6391727,NA,12.8106551284977,40.43481469,-111.6391727,NA,12.8106551284977,40.43481469,-111.6391727,NA,12.8106551284977,0,0,0,0,4,3,3,4
"37","MTTP",39,"ABLA",1.9,12.4,0,0,"0",1,1,1,1,"0","0","0","0",1,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP39",2778,39,NA,"Point",2256.339,NA,0.0533362175357649,0,0,0,0,"MTTP_39_1972","MTTP_24_1957",10.9634514545171,"MTTP_24_1957",10.9634514545171,"MTTP_34_1967",12.5479102921418,"MTTP_24_1957",10.9634514545171,NA,40.43484092,-111.6390288,40.43490731,-111.6391245,NA,-47.7640754436641,40.43490731,-111.6391245,NA,-47.7640754436641,40.43481469,-111.6391727,NA,-103.417069360902,40.43490731,-111.6391245,NA,-47.7640754436641,0,0,0,0,1,2,0,2
"38","MTTP",40,"ABLA",NA,2.9,NA,0,"0",1,1,1,1,"0","0","0","0",2,2,1,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP40",2779,40,NA,"Point",2256.432,NA,0.0397183176323761,0,0,0,0,"MTTP_40_1973","MTTP_63_1993",4.02605231942579,"MTTP_41_1974",3.27053771866664,"MTTP_41_1974",3.27053771866664,"MTTP_41_1974",3.27053771866664,NA,40.43503254,-111.6389401,40.43501718,-111.6388971,NA,115.055219486063,40.43504422,-111.6389047,NA,66.6453504197817,40.43504422,-111.6389047,NA,66.6453504197817,40.43504422,-111.6389047,NA,66.6453504197817,0,0,0,0,9,12,10,11
"39","MTTP",41,"ABLA",16.9,67.9,0,1,"0",1,1,1,1,"0","BO","BO","BO",NA,NA,1,1,"0","0","0","0",0,1,2,2,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,1,0,2,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"1 DB","1 DB","1 DB","1 DB",1,2,3,4,NA,NA,NA,NA,0,1,1,1,1,"MTTP41",2780,41,NA,"Point",2253.04,NA,0.0366246658539158,0,1,1,1,"MTTP_41_1974","MTTP_63_1993",3.06995130367518,"MTTP_63_1993",3.06995130367518,"MTTP_63_1993",3.06995130367518,"MTTP_63_1993",3.06995130367518,NA,40.43504422,-111.6389047,40.43501718,-111.6388971,NA,167.878949531628,40.43501718,-111.6388971,NA,167.878949531628,40.43501718,-111.6388971,NA,167.878949531628,40.43501718,-111.6388971,NA,167.878949531628,0,3,2,6,9,12,10,11
"40","MTTP",42,"ABLA",NA,1.4,NA,0,"0",1,1,1,1,"0","0","0","0",2,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP42",2781,42,NA,"Point",2257.168,NA,0.0387188530054947,0,0,0,0,"MTTP_42_1975","MTTP_63_1993",5.03377285234459,"MTTP_41_1974",2.4622096572908,"MTTP_41_1974",2.4622096572908,"MTTP_41_1974",2.4622096572908,NA,40.43505482,-111.6389302,40.43501718,-111.6388971,NA,146.10089916586,40.43504422,-111.6389047,NA,118.546675374583,40.43504422,-111.6389047,NA,118.546675374583,40.43504422,-111.6389047,NA,118.546675374583,0,0,0,0,9,12,10,11
"41","MTTP",43,"ABLA",14.1,74,4.9,0,"0",1,1,1,1,"0","BO","BO","BO",3,3,2,2,"0","0","0","0",0,2,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,2,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,1,1,"MTTP43",2782,43,NA,"Point",2256.478,NA,0.0412434289818156,0,1,0,1,"MTTP_43_1976","MTTP_51_1982",5.55099898100422,"MTTP_41_1974",5.47351029847869,"MTTP_41_1974",5.47351029847869,"MTTP_41_1974",5.47351029847869,NA,40.43506925,-111.6389603,40.43505954,-111.6390245,NA,-101.196197387204,40.43504422,-111.6389047,NA,120.504582347596,40.43504422,-111.6389047,NA,120.504582347596,40.43504422,-111.6389047,NA,120.504582347596,0,5,0,1,6,8,4,8
"42","MTTP",44,"ABLA",NA,3.5,NA,0,"0",1,1,1,1,"0","0","0","0",2,2,2,2,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP44",2783,44,NA,"Point",2257.06,NA,0.0425460511863965,0,0,0,0,"MTTP_44_1977","MTTP_51_1982",4.22029784399833,"MTTP_43_1976",1.33071013541866,"MTTP_51_1982",4.22029784399833,"MTTP_43_1976",1.33071013541866,NA,40.43506696,-111.6389757,40.43505954,-111.6390245,NA,-101.254137485912,40.43506925,-111.6389603,NA,78.9875161140405,40.43505954,-111.6390245,NA,-101.254137485912,40.43506925,-111.6389603,NA,78.9875161140405,0,0,0,0,6,8,4,8
"43","MTTP",45,"ABLA",3.6,19.6,0,0,"0",1,1,1,1,"0","BO","BO","BO",2,2,2,2,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,1,1,"MTTP45",2784,45,NA,"Point",2257.733,NA,0.0466807100393474,0,1,0,1,"MTTP_45_1978","MTTP_51_1982",2.23898676221694,"MTTP_50_1981",0.94659370662033,"MTTP_51_1982",2.23898676221694,"MTTP_51_1982",2.23898676221694,NA,40.43507971,-111.6390243,40.43505954,-111.6390245,NA,-179.565893514164,40.43507563,-111.6390341,NA,-118.583722636764,40.43505954,-111.6390245,NA,-179.565893514164,40.43505954,-111.6390245,NA,-179.565893514164,0,3,0,1,6,8,4,8
"44","MTTP",46,"ABLA",16.3,77.3,8.4,0,"0",1,1,1,1,"0","BO","BO","BO",NA,2,0,0,"0","0","0","0",0,1,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,1,1,"MTTP46",2785,46,NA,"Point",2257.632,NA,0.048614335021177,0,1,0,1,"MTTP_46_1979","MTTP_51_1982",4.36937050475493,"MTTP_50_1981",2.40657211965645,"MTTP_51_1982",4.36937050475493,"MTTP_45_1978",2.5341926403149,NA,40.43509524,-111.6390462,40.43505954,-111.6390245,NA,155.08696419962,40.43507563,-111.6390341,NA,154.756946481092,40.43505954,-111.6390245,NA,155.08696419962,40.43507971,-111.6390243,NA,132.862739558475,0,2,0,1,6,8,4,8
"45","MTTP",47,"ABLA",15.7,69,12.4,0,"0",1,1,1,1,"0","BO","BO","BO",NA,2,0,0,"0","0","0","0",0,1,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,1,1,"MTTP47",NA,47,NA,"Point",2257.632,NA,0.048614335021177,0,1,0,1,"MTTP_47_1980","MTTP_51_1982",4.36937050475493,"MTTP_50_1981",2.40657211965645,"MTTP_51_1982",4.36937050475493,"MTTP_45_1978",2.5341926403149,NA,40.43509524,-111.6390462,40.43505954,-111.6390245,NA,155.08696419962,40.43507563,-111.6390341,NA,154.756946481092,40.43505954,-111.6390245,NA,155.08696419962,40.43507971,-111.6390243,NA,132.862739558475,0,2,0,1,6,8,4,8
"46","MTTP",50,"ABLA",3.3,21.2,6.6,0,"0",1,1,1,1,"0","BO","BO","0",2,2,1,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,0,1,"MTTP50",2786,50,NA,"Point",2258.112,NA,0.0474984306552991,0,1,0,0,"MTTP_50_1981","MTTP_51_1982",1.96288724995558,"MTTP_45_1978",0.94659370662033,"MTTP_51_1982",1.96288724995558,"MTTP_45_1978",0.94659370662033,NA,40.43507563,-111.6390341,40.43505954,-111.6390245,NA,155.491587064416,40.43507971,-111.6390243,NA,61.4162710070928,40.43505954,-111.6390245,NA,155.491587064416,40.43507971,-111.6390243,NA,61.4162710070928,0,1,0,0,6,8,4,8
"47","MTTP",51,"ABLA",6.4,39.4,0,0,"0",1,1,1,1,"BO","BO","BO","BO",1,2,2,2,"0","0","0","0",2,2,2,2,"0","0","0",NA,2,2,2,2,"0","0","0",NA,1,1,0,1,"0","0","0",NA,0,1,0,1,"0","0","0",NA,0,1,0,1,"0","0","0",NA,1,1,0,1,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"MTTP51",2787,51,NA,"Point",2257.603,NA,0.0466836154068711,1,1,1,1,"MTTP_51_1982","MTTP_5_1939",5.53324027130894,"MTTP_50_1981",1.96288724995558,"MTTP_41_1974",10.3025842630118,"MTTP_45_1978",2.23898676221694,NA,40.43505954,-111.6390245,40.43505788,-111.6390897,NA,-91.9083580025305,40.43507563,-111.6390341,NA,-24.5084067091601,40.43504422,-111.6389047,NA,99.5007674334217,40.43507971,-111.6390243,NA,0.434106356118358,6,8,4,8,1,0,0,1
"48","MTTP",52,"ABLA",1.4,9.1,0,0,"0",1,1,1,1,"0","0","0","0",2,2,2,2,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP52",2788,52,NA,"Point",2252.9,NA,0.0503991703383127,0,0,0,0,"MTTP_52_1983","MTTP_5_1939",2.91167428054708,"MTTP_46_1979",2.64803422099056,"MTTP_51_1982",4.26377225040977,"MTTP_46_1979",2.64803422099056,NA,40.43507839,-111.6390683,40.43505788,-111.6390897,NA,-141.43565925612,40.43509524,-111.6390462,NA,45.0626594810722,40.43505954,-111.6390245,NA,119.389147213054,40.43509524,-111.6390462,NA,45.0626594810722,0,0,0,0,1,0,0,1
"49","MTTP",53,"ABLA",NA,2.7,NA,0,"0",1,1,1,1,"0","0","0","0",2,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP53",2789,53,NA,"Point",2255.835,NA,0.0429780609365258,0,0,0,0,"MTTP_53_1984","MTTP_58_1989",5.87049321417297,"MTTP_58_1989",5.87049321417297,"MTTP_58_1989",5.87049321417297,"MTTP_58_1989",5.87049321417297,NA,40.43515123,-111.6389686,40.43513711,-111.6389019,NA,105.485147829665,40.43513711,-111.6389019,NA,105.485147829665,40.43513711,-111.6389019,NA,105.485147829665,40.43513711,-111.6389019,NA,105.485147829665,0,0,0,0,9,8,4,5
"50","MTTP",54,"ABLA",NA,4.4,NA,0,"0",1,1,1,1,"0","0","BO","BO",3,3,1,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"MTTP54",2790,54,NA,"Point",2256.39,NA,0.039956937819827,0,0,0,1,"MTTP_54_1985","MTTP_58_1989",5.89486443398406,"MTTP_58_1989",5.89486443398406,"MTTP_58_1989",5.89486443398406,"MTTP_58_1989",5.89486443398406,NA,40.43518893,-111.6389171,40.43513711,-111.6389019,NA,167.36697194963,40.43513711,-111.6389019,NA,167.36697194963,40.43513711,-111.6389019,NA,167.36697194963,40.43513711,-111.6389019,NA,167.36697194963,0,0,0,2,9,8,4,5
"51","MTTP",55,"ABLA",NA,5.5,NA,0,"0",1,1,1,1,"0","0","0","0",3,2,1,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP55",2791,55,NA,"Point",2254.386,NA,0.0357812275682782,0,0,0,0,"MTTP_55_1986","MTTP_58_1989",6.23112701125563,"MTTP_58_1989",6.23112701125563,"MTTP_58_1989",6.23112701125563,"MTTP_54_1985",4.36332300253863,NA,40.435186,-111.6388658,40.43513711,-111.6389019,NA,-150.567662499604,40.43513711,-111.6389019,NA,-150.567662499604,40.43513711,-111.6389019,NA,-150.567662499604,40.43518893,-111.6389171,NA,-85.7252499286011,0,0,0,0,9,8,4,5
"52","MTTP",56,"ABLA",NA,3.1,NA,0,"0",1,1,1,1,"0","0","0","0",3,3,2,2,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MTTP56",2792,56,NA,"Point",2253.23,NA,0.0378521556893841,0,0,0,0,"MTTP_56_1987","MTTP_58_1989",0.942911091445275,"MTTP_58_1989",0.942911091445275,"MTTP_58_1989",0.942911091445275,"MTTP_58_1989",0.942911091445275,NA,40.43514383,-111.6389087,40.43513711,-111.6389019,NA,142.288477576925,40.43513711,-111.6389019,NA,142.288477576925,40.43513711,-111.6389019,NA,142.288477576925,40.43513711,-111.6389019,NA,142.288477576925,0,0,0,0,9,8,4,5
"53","MTTP",57,"ABLA",NA,2.9,NA,0,"0",1,1,1,1,"0","0","0","BO",3,3,2,3,"0","0","0","0",0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"MTTP57",2793,57,NA,"Point",2254.326,NA,0.0347333164073381,0,0,0,1,"MTTP_57_1988","MTTP_58_1989",2.77636039792552,"MTTP_58_1989",2.77636039792552,"MTTP_58_1989",2.77636039792552,"MTTP_58_1989",2.77636039792552,NA,40.43512061,-111.6388773,40.43513711,-111.6389019,NA,-48.723599554792,40.43513711,-111.6389019,NA,-48.723599554792,40.43513711,-111.6389019,NA,-48.723599554792,40.43513711,-111.6389019,NA,-48.723599554792,0,0,0,1,9,8,4,5
"54","MTTP",58,"ABLA",13.8,64.4,7.6,0,"0",1,1,1,1,"BO","BO","BO","BO",3,3,2,2,"0","0","0","0",2,2,0,1,"1-2","1-1","0",NA,2,2,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,2,2,2,2,"0","0","0",NA,2,2,2,2,"0","0","0",NA,1,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"MTTP58",2794,58,NA,"Point",2254.259,NA,0.0371276588223813,1,1,1,1,"MTTP_58_1989","MTTP_95_2021",8.374765257539,"MTTP_94_2020",8.88132784806862,"MTTP_95_2021",8.374765257539,"MTTP_57_1988",2.77636039792552,NA,40.43513711,-111.6389019,40.43507864,-111.6388395,NA,140.80370288971,40.43507241,-111.6388403,NA,143.964030422232,40.43507864,-111.6388395,NA,140.80370288971,40.43512061,-111.6388773,NA,131.276384489975,9,8,4,5,7,0,10,12
"55","MTTP",59,"ABLA",14.5,64.3,3.6,0,"0",1,1,1,1,"BO","BO","BO","BO",2,2,2,2,"0","0","0","0",2,2,0,1,"1-2","1-1","0",NA,2,2,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,2,2,2,2,"0","0","0",NA,2,2,2,2,"0","0","0",NA,2,1,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"MTTP59",NA,59,NA,"Point",2254.259,NA,0.0371276588223813,1,1,1,1,"MTTP_59_1990","MTTP_95_2021",8.374765257539,"MTTP_94_2020",8.88132784806862,"MTTP_95_2021",8.374765257539,"MTTP_57_1988",2.77636039792552,NA,40.43513711,-111.6389019,40.43507864,-111.6388395,NA,140.80370288971,40.43507241,-111.6388403,NA,143.964030422232,40.43507864,-111.6388395,NA,140.80370288971,40.43512061,-111.6388773,NA,131.276384489975,10,10,4,5,7,0,10,12
"56","MTTP",61,"ABLA",5.5,36.3,3.5,0,"0",1,1,1,1,"BO","BO","BO","BO",2,2,2,2,"0","0","0","0",1,2,0,1,"0","3-0","0",NA,1,2,0,1,"0","1-0","0",NA,0,1,0,1,"0","0","0",NA,0,2,0,1,"0","0","0",NA,1,1,0,1,"2-1","2-1","0",NA,1,2,0,1,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,1,0,"MTTP61",2796,61,NA,"Point",2260.535,NA,0.0315743145285226,1,1,0,1,"MTTP_61_1991","MTTP_80_2007",2.17289263427326,"MTTP_62_1992",1.99328126263665,"MTTP_80_2007",2.17289263427326,"MTTP_80_2007",2.17289263427326,NA,40.43505139,-111.6388455,40.43503272,-111.6388378,NA,162.508242521219,40.43505127,-111.638822,NA,90.3828802841106,40.43503272,-111.6388378,NA,162.508242521219,40.43503272,-111.6388378,NA,162.508242521219,4,10,0,6,14,14,13,13
"57","MTTP",62,"ABLA",1.2,7.9,1.6,0,"0",1,1,1,1,"0","BO","0","0",2,2,2,2,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,0,1,"MTTP62",2797,62,NA,"Point",2260.31,NA,0.0295893855317675,0,1,0,0,"MTTP_62_1992","MTTP_91_2017",1.34960844535542,"MTTP_91_2017",1.34960844535542,"MTTP_91_2017",1.34960844535542,"MTTP_91_2017",1.34960844535542,NA,40.43505127,-111.638822,40.43506145,-111.6388133,NA,33.1455082727739,40.43506145,-111.6388133,NA,33.1455082727739,40.43506145,-111.6388133,NA,33.1455082727739,40.43506145,-111.6388133,NA,33.1455082727739,0,1,0,0,9,8,6,6
"58","MTTP",63,"ABLA",17.1,64.8,19.7,0,"0",1,1,1,1,"BO","BO","BO","BO",NA,NA,NA,NA,"0","0","0","0",2,2,2,2,"3-1","3-1","3–1","3-1",2,2,2,2,"2-2","2-2","2–1","2-1",2,2,2,2,"0","0","0",NA,2,2,2,2,"0","2-0","2–0","2-0",1,2,2,2,"0","0","0",NA,0,2,0,1,"0","0","0",NA,NA,NA,"bifur","bifur",1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"MTTP63",2798,63,NA,"Point",2264.026,NA,0.0363187242998865,1,1,1,1,"MTTP_63_1993","MTTP_69_1998",1.50170154772623,"MTTP_69_1998",1.50170154772623,"MTTP_67_1996",1.85134859169659,"MTTP_69_1998",1.50170154772623,NA,40.43501718,-111.6388971,40.43500646,-111.6388863,NA,142.410333660211,40.43500646,-111.6388863,NA,142.410333660211,40.43500939,-111.6388778,NA,117.844295484107,40.43500646,-111.6388863,NA,142.410333660211,9,12,10,11,1,1,0,1
"59","MTTP",64,"ABLA",15.9,76.4,33.7,0,"0",1,1,1,1,"BO","BO","BO","BO",NA,NA,NA,NA,"0","0","0","0",2,2,2,2,"3-1","3-1","3–1","3-1",2,2,2,2,"2-2","2-2","2–1","2-1",0,2,2,1,"0","0","0",NA,2,2,2,2,"0","2-0","2–0","2-0",1,2,2,2,"0","4-0","4–0","4-0",0,0,2,2,"0","0","0",NA,NA,NA,"–11–","–11–",1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"MTTP64",NA,64,NA,"Point",2264.026,NA,0.0363187242998865,1,1,1,1,"MTTP_64_1994","MTTP_69_1998",1.50170154772623,"MTTP_69_1998",1.50170154772623,"MTTP_67_1996",1.85134859169659,"MTTP_69_1998",1.50170154772623,NA,40.43501718,-111.6388971,40.43500646,-111.6388863,NA,142.410333660211,40.43500646,-111.6388863,NA,142.410333660211,40.43500939,-111.6388778,NA,117.844295484107,40.43500646,-111.6388863,NA,142.410333660211,7,10,12,11,1,1,0,1
