"","site","tag","species","dbh","height","canopy_ht","brooms","rot","Dead / Alive_v1","Dead / Alive_v2","Dead / Alive_v3","Dead / Alive_v4","Inf Location_v1","Inf Location_v2","Inf Location_v3","Inf Location_v4","Gouting_v1","Gouting_v2","Gouting_v3","Gouting_v4","Beetle_v1","Beetle_v2","Beetle_v3","Beetle_v4","NL_v1","NL_v2","NL_v3","NL_v4","NLW_v1","NLW_v2","NLW_v3","NLW_v4","NM_v1","NM_v2","NM_v3","NM_v4","NMW_v1","NMW_v2","NMW_v3","NMW_v4","NH_v1","NH_v2","NH_v3","NH_v4","NHW_v1","NHW_v2","NHW_v3","NHW_v4","SL_v1","SL_v2","SL_v3","SL_v4","SLW_v1","SLW_v2","SLW_v3","SLW_v4","SM_v1","SM_v2","SM_v3","SM_v4","SMW_v1","SMW_v2","SMW_v3","SMW_v4","SH_v1","SH_v2","SH_v3","SH_v4","SHW_v1","SHW_v2","SHW_v3","SHW_v4","Notes_v1","Notes_v2","Notes_v3","Notes_v4","Visit_v1","Visit_v2","Visit_v3","Visit_v4","WSB_v1","WSB_v2","WSB_v3","WSB_v4","infested_v1","infested_v2","infested_v3","infested_v4","new_infestation","tag_ID","Number","Tag #","Description","GeometryType","Elevation","GeoidOffset","distance","infestation_visit_1","infestation_visit_2","infestation_visit_3","infestation_visit_4","unique_ID","TARGET","DISTANCE","TARGET2","DISTANCE2","TARGET3","DISTANCE3","TARGET4","DISTANCE4","geometry.x","Latitude.focal","Longitude.focal","Latitude.target","Longitude.target","geometry.y","bearings1","Latitude.target2","Longitude.target2","geometry.x.x","bearings2","Latitude.target3","Longitude.target3","geometry.y.y","bearings3","Latitude.target4","Longitude.target4","geometry","bearings4"
"1","MOCR",5009,"ABCO",2.7,12.3,0,0,"0",1,1,1,1,"0","BO","0","0",1,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,0,1,"MOCR5009",14,5009,NA,"Point",2521.46,NA,0.0992546591664861,0,1,0,0,"MOCR_5009_1645","MOCR_5010_1671",0.43278052494667,"MOCR_5010_1671",0.43278052494667,"MOCR_5063_1715",4.45869342576881,"MOCR_5010_1671",0.43278052494667,NA,41.40942553,-111.5340326,41.40942941,-111.5340331,NA,-5.54127541361699,41.40942941,-111.5340331,NA,-5.54127541361699,41.4094042,-111.5340778,NA,-122.080509303336,41.40942941,-111.5340331,NA,-5.54127541361699
"2","MOCR",5021,"ABCO",19.8,64.1,7.7,0,"0",1,1,1,1,"0","0","0","0",1,1,2,2,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR5021",24,5021,NA,"Point",2523.744,NA,0.0771002672571239,0,0,0,0,"MOCR_5021_1646","MOCR_5034_1690",6.17219789091248,"MOCR_5041_1695",2.54463020546826,"MOCR_5040_1694",3.42860827983561,"MOCR_5040_1694",3.42860827983561,NA,41.40941763,-111.5337533,41.40937597,-111.5337044,NA,138.533553862379,41.4093992,-111.5337714,NA,-143.522047926912,41.40938977,-111.533771,NA,-154.438317763094,41.40938977,-111.533771,NA,-154.438317763094
"3","MOCR",5022,"ABCO",23.5,87.4,12.9,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"Rot in area","Rot in area","Rot in area","Rot in area",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR5022",25,5022,NA,"Point",2527.906,NA,0.0729921063398333,0,0,0,0,"MOCR_5022_1647","MOCR_5034_1690",2.43746767131038,"MOCR_5034_1690",2.43746767131038,"MOCR_5035_1691",2.43746767131038,"MOCR_5034_1690",2.43746767131038,NA,41.40939732,-111.5337112,41.40937597,-111.5337044,NA,166.516057697376,41.40937597,-111.5337044,NA,166.516057697376,41.40937597,-111.5337044,NA,166.516057697376,41.40937597,-111.5337044,NA,166.516057697376
"4","MOCR",5038,"ABCO",5.6,NA,NA,1,"0",1,1,NA,NA,"0","0",NA,NA,2,NA,NA,NA,"0","0",NA,NA,0,0,NA,NA,"0",NA,NA,NA,0,0,NA,NA,"0",NA,NA,NA,0,0,NA,NA,"0",NA,NA,NA,0,0,NA,NA,"0",NA,NA,NA,0,0,NA,NA,"0",NA,NA,NA,0,0,NA,NA,"0",NA,NA,NA,"Rot in area","Rot in area / not found",NA,NA,1,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"MOCR5038",36,5038,NA,"Point",2526.125,NA,0.0560511817776509,0,0,NA,NA,"MOCR_5038_1648","MOCR_5032_1688",7.61498448689042,"MOCR_5032_1688",7.61498448689042,"MOCR_5032_1688",7.61498448689042,"MOCR_5032_1688",7.61498448689042,NA,41.40931674,-111.5335348,41.40938442,-111.5335496,NA,-9.34871523914044,41.40938442,-111.5335496,NA,-9.34871523914044,41.40938442,-111.5335496,NA,-9.34871523914044,41.40938442,-111.5335496,NA,-9.34871523914044
"5","MOCR",5042,"ABCO",3,8.6,0.9,0,"0",1,1,1,1,"0","0","BO","BO",2,2,1,2,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"Rot in area","Rot in area","Rot in area","Rot in area",1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"MOCR5042",40,5042,NA,"Point",2522.1,NA,0.0748566474988296,0,0,0,1,"MOCR_5042_1649","MOCR_5045_1697",6.27277820354218,"MOCR_5040_1694",6.01187025671789,"MOCR_5040_1694",6.01187025671789,"MOCR_5040_1694",6.01187025671789,NA,41.40933593,-111.5337633,41.40930717,-111.5338279,NA,-120.598226212547,41.40938977,-111.533771,NA,-6.14532107283184,41.40938977,-111.533771,NA,-6.14532107283184,41.40938977,-111.533771,NA,-6.14532107283184
"6","MOCR",5043,"ABCO",9.9,12.2,0,0,"0",1,1,1,1,"0","0","BO","0",1,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR5043",41,5043,NA,"Point",2525.318,NA,0.0751430708470735,0,0,0,0,"MOCR_5043_1650","MOCR_5045_1697",4.24605336616179,"MOCR_5045_1697",4.24605336616179,"MOCR_5045_1697",4.24605336616179,"MOCR_5042_1649",3.4262271416104,NA,41.40930687,-111.5337771,41.40930717,-111.5338279,NA,-89.55055054346,41.40930717,-111.5338279,NA,-89.55055054346,41.40930717,-111.5338279,NA,-89.55055054346,41.40933593,-111.5337633,NA,19.6725509781378
"7","MOCR",5134,"ABLA",13.3,NA,NA,1,"0",1,1,1,1,"0","BO","BO","BO",1,1,1,1,"0","0","0","0",2,2,2,2,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"MOCR5134",119,5134,NA,"Point",2532.517,NA,0.0709212768363615,1,1,1,1,"MOCR_5134_1651","MOCR_5135_1774",2.16966612693962,"MOCR_5135_1774",2.16966612693962,"MOCR_5275_1898",3.39635021463207,"MOCR_5135_1774",2.16966612693962,NA,41.4091917,-111.5337495,41.40920231,-111.5337713,NA,-57.1183500333837,41.40920231,-111.5337713,NA,-57.1183500333837,41.40916225,-111.5337385,NA,164.294026615766,41.40920231,-111.5337713,NA,-57.1183500333837
"8","MOCR",1,"ABLA",2.5,16.4,1.5,0,"0",1,1,1,1,"0","0","0","BO",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"MOCR1",NA,1,NA,"Point",2515.734,NA,0.103708563513837,0,0,0,1,"MOCR_1_1652","MOCR_5008_1670",4.15609310577424,"MOCR_5001_1663",4.07390887548259,"MOCR_5063_1715",6.08265168322996,"MOCR_5003_1665",1.65523820521902,NA,41.40945891,-111.5340739,41.40943217,-111.5340391,NA,135.585473907289,41.4094911,-111.5340973,NA,-28.6904894219249,41.4094042,-111.5340778,NA,-176.928078450683,41.40945861,-111.5340937,NA,-91.1529539377086
"9","MOCR",2,"ABLA",1.3,8,3.6,0,"0",1,1,1,1,"BO","0","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,1,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,0,0,0,0,"MOCR2",NA,2,NA,"Point",2515.734,NA,0.103708563513837,1,0,0,0,"MOCR_2_1653","MOCR_5008_1670",4.15609310577424,"MOCR_5001_1663",4.07390887548259,"MOCR_5063_1715",6.08265168322996,"MOCR_5003_1665",1.65523820521902,NA,41.40945891,-111.5340739,41.40943217,-111.5340391,NA,135.585473907289,41.4094911,-111.5340973,NA,-28.6904894219249,41.4094042,-111.5340778,NA,-176.928078450683,41.40945861,-111.5340937,NA,-91.1529539377086
"10","MOCR",3,"ABLA",1.2,8.6,0,0,"0",1,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR3",NA,3,NA,"Point",2515.734,NA,0.103708563513837,0,0,0,0,"MOCR_3_1654","MOCR_5008_1670",4.15609310577424,"MOCR_5001_1663",4.07390887548259,"MOCR_5063_1715",6.08265168322996,"MOCR_5003_1665",1.65523820521902,NA,41.40945891,-111.5340739,41.40943217,-111.5340391,NA,135.585473907289,41.4094911,-111.5340973,NA,-28.6904894219249,41.4094042,-111.5340778,NA,-176.928078450683,41.40945861,-111.5340937,NA,-91.1529539377086
"11","MOCR",4,"ABLA",NA,3.1,NA,0,"0",1,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"Rot in area","Rot in area","Rot in area","Rot in area",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR4",NA,4,NA,"Point",2515.734,NA,0.103708563513837,0,0,0,0,"MOCR_4_1655","MOCR_5008_1670",4.15609310577424,"MOCR_5001_1663",4.07390887548259,"MOCR_5063_1715",6.08265168322996,"MOCR_5003_1665",1.65523820521902,NA,41.40945891,-111.5340739,41.40943217,-111.5340391,NA,135.585473907289,41.4094911,-111.5340973,NA,-28.6904894219249,41.4094042,-111.5340778,NA,-176.928078450683,41.40945861,-111.5340937,NA,-91.1529539377086
"12","MOCR",5,"ABLA",1.6,NA,NA,0,"0",1,1,1,1,"0","BO","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,0,1,"MOCR5",NA,5,NA,"Point",2515.734,NA,0.103708563513837,0,1,0,0,"MOCR_5_1656","MOCR_5008_1670",4.15609310577424,"MOCR_5001_1663",4.07390887548259,"MOCR_5063_1715",6.08265168322996,"MOCR_5003_1665",1.65523820521902,NA,41.40945891,-111.5340739,41.40943217,-111.5340391,NA,135.585473907289,41.4094911,-111.5340973,NA,-28.6904894219249,41.4094042,-111.5340778,NA,-176.928078450683,41.40945861,-111.5340937,NA,-91.1529539377086
"13","MOCR",6,"ABLA",NA,5.8,NA,0,"0",1,1,1,1,"BO","BR, BO","BR, BO","BR, BO",0,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,1,2,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,1,2,2,2,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"MOCR6",43,6,NA,"Point",2524.585,NA,0.0792759697971124,1,1,1,1,"MOCR_6_1657","MOCR_5118_1763",0.962580760230139,"MOCR_5044_1696",0.846106818430444,"MOCR_5111_1759",1.8329366266063,"MOCR_5111_1759",1.8329366266063,NA,41.40930717,-111.5338279,41.4092985,-111.533828,NA,-179.50249285801,41.4093025,-111.5338359,NA,-127.789640388995,41.40929722,-111.5338454,NA,-127.061134116066,41.40929722,-111.5338454,NA,-127.061134116066
"14","MOCR",7,"ABLA",1.2,NA,NA,0,"0",1,1,1,1,"0","0","BO","0",1,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR7",NA,7,NA,"Point",2526.837,NA,0.0967996142734915,0,0,0,0,"MOCR_7_1658","MOCR_5050_1702",2.50196393805924,"MOCR_5050_1702",2.50196393805924,"MOCR_5069_1720",3.04448814898456,"MOCR_5050_1702",2.50196393805924,NA,41.40937616,-111.5340215,41.40937952,-111.5339919,NA,81.4255682733546,41.40937952,-111.5339919,NA,81.4255682733546,41.40936455,-111.5340545,NA,-115.047495917788,41.40937952,-111.5339919,NA,81.4255682733546
"15","MOCR",8,"ABLA",1,NA,NA,0,"0",1,1,1,1,"0","0","0","0",0,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR8",NA,8,NA,"Point",2526.837,NA,0.0967996142734915,0,0,0,0,"MOCR_8_1659","MOCR_5050_1702",2.50196393805924,"MOCR_5050_1702",2.50196393805924,"MOCR_5069_1720",3.04448814898456,"MOCR_5050_1702",2.50196393805924,NA,41.40937616,-111.5340215,41.40937952,-111.5339919,NA,81.4255682733546,41.40937952,-111.5339919,NA,81.4255682733546,41.40936455,-111.5340545,NA,-115.047495917788,41.40937952,-111.5339919,NA,81.4255682733546
"16","MOCR",9,"ABLA",NA,3.5,NA,0,"0",1,1,1,1,"BO","BO","0","0",1,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,1,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,0,0,"MOCR9",NA,9,NA,"Point",2526.837,NA,0.0967996142734915,1,1,0,0,"MOCR_9_1660","MOCR_5050_1702",2.50196393805924,"MOCR_5050_1702",2.50196393805924,"MOCR_5069_1720",3.04448814898456,"MOCR_5050_1702",2.50196393805924,NA,41.40937616,-111.5340215,41.40937952,-111.5339919,NA,81.4255682733546,41.40937952,-111.5339919,NA,81.4255682733546,41.40936455,-111.5340545,NA,-115.047495917788,41.40937952,-111.5339919,NA,81.4255682733546
"17","MOCR",10,"ABLA",NA,6.5,NA,0,"0",1,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR10",NA,10,NA,"Point",2522.152,NA,0.096648750806948,0,0,0,0,"MOCR_10_1661","MOCR_5049_1701",1.57492400394914,"MOCR_9_1660",1.57492400394914,"MOCR_5069_1720",4.32098465291498,"MOCR_5049_1701",1.57492400394914,NA,41.40938939,-111.5340147,41.40937616,-111.5340215,NA,-158.846035250099,41.40937616,-111.5340215,NA,-158.846035250099,41.40936455,-111.5340545,NA,-129.65922343754,41.40937616,-111.5340215,NA,-158.846035250099
"18","MOCR",11,"ABLA",NA,6,NA,0,"0",1,1,1,1,"0","0","0","0",1,1,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR11",52,11,NA,"Point",2517.042,NA,0.0976278776220737,0,0,0,0,"MOCR_11_1662","MOCR_5014_1675",1.1530302568142,"MOCR_5014_1675",1.1530302568142,"MOCR_5063_1715",5.03038017140697,"MOCR_5010_1671",2.38716205396178,NA,41.40941102,-111.5340183,41.40942067,-111.5340132,NA,21.6964683071987,41.40942067,-111.5340132,NA,21.6964683071987,41.4094042,-111.5340778,NA,-98.6568636654397,41.40942941,-111.5340331,NA,-31.2107868135805
"19","MOCR",5001,"ABLA",10.2,49.5,0,0,"0",1,1,1,1,"0","BO","BO","0",1,1,0,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,0,1,"MOCR5001",5,5001,NA,"Point",2522.91,NA,0.106773338033382,0,1,0,0,"MOCR_5001_1663","MOCR_2_1653",4.07390887548259,"MOCR_5_1656",4.07390887548259,"MOCR_5063_1715",9.78434863554879,"MOCR_5003_1665",3.61957209419011,NA,41.4094911,-111.5340973,41.40945891,-111.5340739,NA,151.309495100475,41.40945891,-111.5340739,NA,151.309495100475,41.4094042,-111.5340778,NA,170.411244763014,41.40945861,-111.5340937,NA,175.231555360748
"20","MOCR",5002,"ABLA",12.9,52.4,0,0,"0",1,1,1,1,"BO","BO","0","BO",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,1,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,"w/ 1,2,3,4,5 bifur",NA,1,2,3,4,NA,NA,NA,NA,1,1,0,1,0,"MOCR5002",6,5002,NA,"Point",2515.734,NA,0.103708563513837,1,1,0,1,"MOCR_5002_1664","MOCR_5008_1670",4.15609310577424,"MOCR_5001_1663",4.07390887548259,"MOCR_5063_1715",6.08265168322996,"MOCR_5003_1665",1.65523820521902,NA,41.40945891,-111.5340739,41.40943217,-111.5340391,NA,135.585473907289,41.4094911,-111.5340973,NA,-28.6904894219249,41.4094042,-111.5340778,NA,-176.928078450683,41.40945861,-111.5340937,NA,-91.1529539377086
"21","MOCR",5003,"ABLA",1.3,9,0,0,"0",1,1,1,1,"0","0","0","BO",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"MOCR5003",7,5003,NA,"Point",2517.662,NA,0.105256507231064,0,0,0,1,"MOCR_5003_1665","MOCR_2_1653",1.65523820521902,"MOCR_5_1656",1.65523820521902,"MOCR_5063_1715",6.18506161207926,"MOCR_1_1652",1.65523820521902,NA,41.40945861,-111.5340937,41.40945891,-111.5340739,NA,88.8470329658648,41.40945891,-111.5340739,NA,88.8470329658648,41.4094042,-111.5340778,NA,167.592533335218,41.40945891,-111.5340739,NA,88.8470329658648
"22","MOCR",5004,"ABLA",NA,3.4,NA,0,"0",1,1,1,1,"0","0","0","0",0,1,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR5004",8,5004,NA,"Point",2519.303,NA,0.104281415480365,0,0,0,0,"MOCR_5004_1666","MOCR_2_1653",0.643962983503293,"MOCR_5_1656",0.643962983503293,"MOCR_5063_1715",6.54235249119019,"MOCR_1_1652",0.643962983503293,NA,41.40946312,-111.5340792,41.40945891,-111.5340739,NA,136.536266566742,41.40945891,-111.5340739,NA,136.536266566742,41.4094042,-111.5340778,NA,178.975179922754,41.40945891,-111.5340739,NA,136.536266566742
"23","MOCR",5005,"ABLA",NA,2.6,NA,0,"0",1,1,1,1,"0","0","0","0",0,1,1,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR5005",9,5005,NA,"Point",2519.723,NA,0.106422367551394,0,0,0,0,"MOCR_5005_1667","MOCR_2_1653",2.7285407040763,"MOCR_5_1656",2.7285407040763,"MOCR_5063_1715",7.14443308054925,"MOCR_5003_1665",1.22010442355648,NA,41.40946508,-111.5341055,41.40945891,-111.5340739,NA,104.539515041772,41.40945891,-111.5340739,NA,104.539515041772,41.4094042,-111.5340778,NA,161.091622137371,41.40945861,-111.5340937,NA,126.06624517155
"24","MOCR",5006,"ABLA",NA,3.5,NA,0,"0",1,1,1,1,"0","0","0","0",0,1,0,0,"0","0","0","0",0,0,0,0,NA,"0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,NA,"0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"North low obstructed, South low obstructed","North low obstructed, South low obstructed","North low obstructed, South low obstructed","North low obstructed, South low obstructed",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR5006",11,5006,NA,"Point",2520.452,NA,0.104995897627924,0,0,0,0,"MOCR_5006_1668","MOCR_2_1653",2.41169429047817,"MOCR_5_1656",2.41169429047817,"MOCR_5063_1715",4.82153920683733,"MOCR_5003_1665",1.49371300862833,NA,41.40944531,-111.5340964,41.40945891,-111.5340739,NA,51.2397048137952,41.40945891,-111.5340739,NA,51.2397048137952,41.4094042,-111.5340778,NA,161.190075989915,41.40945861,-111.5340937,NA,8.68945879410299
"25","MOCR",5007,"ABLA",NA,3.3,NA,0,"0",1,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,"low under snow",NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"MOCR5007",12,5007,NA,"Point",2520.742,NA,0.101745013971656,0,0,0,0,"MOCR_5007_1669","MOCR_5008_1670",2.13010436256332,"MOCR_5066_1717",1.83373987314982,"MOCR_5063_1715",2.7621599034501,"MOCR_5010_1671",2.55953870088859,NA,41.40942663,-111.5340635,41.40943217,-111.5340391,NA,73.2173097208044,41.40941189,-111.5340734,NA,-153.176893695209,41.4094042,-111.5340778,NA,-154.360458018439,41.40942941,-111.5340331,NA,83.0742598420371
"26","MOCR",5008,"ABLA",3.9,27.5,0,0,"0",1,1,1,1,"BO","BO","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,1,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,0,0,"MOCR5008",13,5008,NA,"Point",2521.287,NA,0.100000223456959,1,1,0,0,"MOCR_5008_1670","MOCR_5010_1671",0.58768928619175,"MOCR_5010_1671",0.58768928619175,"MOCR_5063_1715",4.48386150845369,"MOCR_5010_1671",0.58768928619175,NA,41.40943217,-111.5340391,41.40942941,-111.5340331,NA,121.425561433143,41.40942941,-111.5340331,NA,121.425561433143,41.4094042,-111.5340778,NA,-133.831134471372,41.40942941,-111.5340331,NA,121.425561433143
"27","MOCR",5010,"ABLA",9.4,49.9,0,1,"0",1,1,1,1,"BO","BO","0","BO",1,1,1,1,"0","0","0","0",1,1,0,0,"0","0","0",NA,1,2,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,1,1,0,0,"0","0","0",NA,2,2,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,1,0,"MOCR5010",NA,5010,NA,"Point",2521.592,NA,0.0994287545169222,1,1,0,1,"MOCR_5010_1671","MOCR_5008_1670",0.58768928619175,"MOCR_5009_1645",0.43278052494667,"MOCR_5063_1715",4.6681483610296,"MOCR_5057_1709",2.38716205396178,NA,41.40942941,-111.5340331,41.40943217,-111.5340391,NA,-58.5744345982449,41.40942553,-111.5340326,NA,174.458724255665,41.4094042,-111.5340778,NA,-126.838106756912,41.40941102,-111.5340183,NA,148.789203397179
"28","MOCR",5011,"ABLA",4.3,36.2,0,1,"0",1,1,1,1,"BO","BO","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,1,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,0,0,"MOCR5011",NA,5011,NA,"Point",2521.592,NA,0.0994287545169222,1,1,0,0,"MOCR_5011_1672","MOCR_5008_1670",0.58768928619175,"MOCR_5009_1645",0.43278052494667,"MOCR_5063_1715",4.6681483610296,"MOCR_5057_1709",2.38716205396178,NA,41.40942941,-111.5340331,41.40943217,-111.5340391,NA,-58.5744345982449,41.40942553,-111.5340326,NA,174.458724255665,41.4094042,-111.5340778,NA,-126.838106756912,41.40941102,-111.5340183,NA,148.789203397179
