"","site","tag","species","dbh","height","canopy_ht","brooms","rot","Dead / Alive_v1","Dead / Alive_v2","Dead / Alive_v3","Dead / Alive_v4","Inf Location_v1","Inf Location_v2","Inf Location_v3","Inf Location_v4","Gouting_v1","Gouting_v2","Gouting_v3","Gouting_v4","Beetle_v1","Beetle_v2","Beetle_v3","Beetle_v4","NL_v1","NL_v2","NL_v3","NL_v4","NLW_v1","NLW_v2","NLW_v3","NLW_v4","NM_v1","NM_v2","NM_v3","NM_v4","NMW_v1","NMW_v2","NMW_v3","NMW_v4","NH_v1","NH_v2","NH_v3","NH_v4","NHW_v1","NHW_v2","NHW_v3","NHW_v4","SL_v1","SL_v2","SL_v3","SL_v4","SLW_v1","SLW_v2","SLW_v3","SLW_v4","SM_v1","SM_v2","SM_v3","SM_v4","SMW_v1","SMW_v2","SMW_v3","SMW_v4","SH_v1","SH_v2","SH_v3","SH_v4","SHW_v1","SHW_v2","SHW_v3","SHW_v4","Notes_v1","Notes_v2","Notes_v3","Notes_v4","Visit_v1","Visit_v2","Visit_v3","Visit_v4","WSB_v1","WSB_v2","WSB_v3","WSB_v4","infested_v1","infested_v2","infested_v3","infested_v4","new_infestation","tag_ID","Number","Tag #","Description","GeometryType","Elevation","GeoidOffset","distance","infestation_visit_1","infestation_visit_2","infestation_visit_3","infestation_visit_4","unique_ID","TARGET","DISTANCE","TARGET2","DISTANCE2","TARGET3","DISTANCE3","TARGET4","DISTANCE4","geometry.x","Latitude.focal","Longitude.focal","Latitude.target","Longitude.target","geometry.y","bearings1","Latitude.target2","Longitude.target2","geometry.x.x","bearings2","Latitude.target3","Longitude.target3","geometry.y.y","bearings3","Latitude.target4","Longitude.target4","geometry","bearings4","infestation_sum_Visit1_focal","infestation_sum_Visit2_focal","infestation_sum_Visit3_focal","infestation_sum_Visit4_focal","inf_sum_Visit1_target","inf_sum_Visit2_target","inf_sum_Visit3_target","inf_sum_Visit4_target"
"1","FRNK",7023,"ABLA",1.3,8.4,0,3,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","3","3",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"WOB","WOB","WOB","WOB",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7023",1304,7023,NA,"Point",2057.076,NA,0.0642693622665478,0,0,0,0,"FRNK_7023_1057","FRNK_7031_1064",3.52555488083792,"FRNK_7034_1067",7.37802138474627,"FRNK_7351_1074",10.1526475230875,"FRNK_7007_1631",3.37955324575097,NA,41.93361316,-111.5715475,41.9336297,-111.5715112,NA,58.6076294090611,41.93367911,-111.5715366,NA,7.0353595381298,41.93368556,-111.5714727,NA,37.6482257995834,41.93358639,-111.5715669,NA,-151.581139092266,0,0,0,0,1,0,0,1
"2","FRNK",7024,"ABLA",NA,2,0,1,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","1","1",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"WOB","WOB","WOB","WOB",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7024",1305,7024,NA,"Point",2057.146,NA,0.0619591841307536,0,0,0,0,"FRNK_7024_1058","FRNK_7031_1064",4.55521734133872,"FRNK_7034_1067",9.60891155479331,"FRNK_7064_1556",10.5238955922742,"FRNK_7007_1631",2.76465229124516,NA,41.93359258,-111.5715346,41.9336297,-111.5715112,NA,25.2066896142926,41.93367911,-111.5715366,NA,-0.988746986822506,41.93357651,-111.5714095,NA,99.7612595429673,41.93358639,-111.5715669,NA,-104.394395314962,0,0,0,0,1,0,0,1
"3","FRNK",7026,"ABLA",6.7,45.1,2.7,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7026",1307,7026,NA,"Point",2057.075,NA,0.061089458856392,0,0,0,0,"FRNK_7026_1059","FRNK_7031_1064",3.72177804169489,"FRNK_7064_1556",9.10898010539817,"FRNK_7064_1556",9.10898010539817,"FRNK_7031_1064",3.72177804169489,NA,41.93359638,-111.5715161,41.9336297,-111.5715112,NA,6.26642619294716,41.93357651,-111.5714095,NA,104.016281273507,41.93357651,-111.5714095,NA,104.016281273507,41.9336297,-111.5715112,NA,6.26642619294716,0,0,0,0,1,0,0,1
"4","FRNK",7027,"ABLA",1.2,8.7,1.2,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"WOB, Rot in area","WOB, Rot in area","WOB, Rot in area","WOB, Rot in area",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7027",1308,7027,NA,"Point",2057.589,NA,0.0615894719570105,0,0,0,0,"FRNK_7027_1060","FRNK_7031_1064",2.7777106717957,"FRNK_7034_1067",8.46400937801628,"FRNK_7064_1556",9.2143670363471,"FRNK_7031_1064",2.7777106717957,NA,41.93360477,-111.571514,41.9336297,-111.5715112,NA,4.7938672799463,41.93367911,-111.5715366,NA,-12.7894742120597,41.93357651,-111.5714095,NA,109.908850390192,41.9336297,-111.5715112,NA,4.7938672799463,0,0,0,0,1,0,0,1
"5","FRNK",7028,"ABLA",NA,6.5,0,3,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","3","3",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"WOB, Rot in area, 2DB","WOB, Rot in area, 2DB","WOB, Rot in area, 2DB","WOB, Rot in area, 2DB",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7028",1309,7028,NA,"Point",2056.747,NA,0.0613299997271427,0,0,0,0,"FRNK_7028_1061","FRNK_7031_1064",2.36862360909178,"FRNK_7034_1067",8.23148873151067,"FRNK_7064_1556",8.65442717811802,"FRNK_7031_1064",2.36862360909178,NA,41.93360898,-111.5715044,41.9336297,-111.5715112,NA,-13.7692213341923,41.93367911,-111.5715366,NA,-18.9238821495777,41.93357651,-111.5714095,NA,114.618120768682,41.9336297,-111.5715112,NA,-13.7692213341923,0,0,0,0,1,0,0,1
"6","FRNK",7029,"ABLA",1.4,10,0,1,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","1","1",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"WOB, Rot in area","WOB, Rot in area","WOB, Rot in area","WOB, Rot in area",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7029",1310,7029,NA,"Point",2056.01,NA,0.0633564255162084,0,0,0,0,"FRNK_7029_1062","FRNK_7031_1064",1.95267524821249,"FRNK_7034_1067",6.91891503295129,"FRNK_7351_1074",8.85918841686954,"FRNK_7031_1064",1.95267524821249,NA,41.93361715,-111.5715277,41.9336297,-111.5715112,NA,44.4711869373309,41.93367911,-111.5715366,NA,-6.12190358322835,41.93368556,-111.5714727,NA,30.9773828175514,41.9336297,-111.5715112,NA,44.4711869373309,0,0,0,0,1,0,0,1
"7","FRNK",7030,"ABLA",18.3,31.4,12.1,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"Broken Top","Broken Top","Broken Top","Broken Top",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7030",1312,7030,NA,"Point",2055.805,NA,0.0661901880827408,0,0,0,0,"FRNK_7030_1063","FRNK_7032_1065",3.76710916640774,"FRNK_7034_1067",5.74760291774115,"FRNK_7349_1072",9.29069674303497,"FRNK_7032_1065",3.76710916640774,NA,41.93362997,-111.5715584,41.93365345,-111.5715256,NA,46.2079874825634,41.93367911,-111.5715366,NA,18.3277592898,41.9336971,-111.5714915,NA,36.6542167259193,41.93365345,-111.5715256,NA,46.2079874825634,0,0,0,0,1,0,0,3
"8","FRNK",7031,"ABLA",10.3,62.4,0,10,"0",1,1,1,1,"BO","0","0","BO",NA,NA,0,0,"0","0","11","11",0,0,0,1,"0","0","0",NA,1,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"3DB","3DB","3DB","3DB",1,2,3,4,NA,NA,NA,NA,1,0,0,1,0,"FRNK7031",1311,7031,NA,"Point",2056.736,NA,0.0633379537152614,1,0,0,1,"FRNK_7031_1064","FRNK_7032_1065",2.894635817266,"FRNK_7034_1067",5.8762989327744,"FRNK_7351_1074",6.97531382187938,"FRNK_7032_1065",2.894635817266,NA,41.9336297,-111.5715112,41.93365345,-111.5715256,NA,-24.3577945985515,41.93367911,-111.5715366,NA,-20.9992839184328,41.93368556,-111.5714727,NA,27.2320834012878,41.93365345,-111.5715256,NA,-24.3577945985515,1,0,0,1,1,0,0,3
"9","FRNK",7032,"ABLA",NA,3.1,0,0,"0",1,1,1,1,"BO","0","0","BO",NA,NA,1,1,"0","0","0","0",0,0,0,1,"0","0","0",NA,1,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"Rot in area","Rot in area","Rot in area","Rot in area",1,2,3,4,NA,NA,NA,NA,1,0,0,1,0,"FRNK7032",1313,7032,NA,"Point",2056.719,NA,0.0660504835481739,1,0,0,1,"FRNK_7032_1065","FRNK_7031_1064",2.894635817266,"FRNK_7034_1067",2.99144497251662,"FRNK_7349_1072",5.61078200250935,"FRNK_7033_1066",1.73621980810677,NA,41.93365345,-111.5715256,41.9336297,-111.5715112,NA,155.642195778368,41.93367911,-111.5715366,NA,-17.7495896556509,41.9336971,-111.5714915,NA,30.2561802177273,41.93366824,-111.5715188,NA,18.9477256093412,1,0,0,3,1,0,0,1
"10","FRNK",7033,"ABLA",NA,6.6,0,2,"0",1,1,1,1,"0","0","BO","BO",NA,NA,0,0,"0","0","3","3",0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"2DB","2DB","2DB","2DB",1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"FRNK7033",1314,7033,NA,"Point",2054.885,NA,0.0668501336588731,0,0,0,1,"FRNK_7033_1066","FRNK_7032_1065",1.73621980810677,"FRNK_7034_1067",1.90640421577431,"FRNK_7349_1072",3.92307052283038,"FRNK_7032_1065",1.73621980810677,NA,41.93366824,-111.5715188,41.93365345,-111.5715256,NA,-161.052269846425,41.93367911,-111.5715366,NA,-50.7223984288118,41.9336971,-111.5714915,NA,35.2347612397978,41.93365345,-111.5715256,NA,-161.052269846425,0,0,0,4,1,0,0,3
"11","FRNK",7034,"ABLA",NA,6.7,0,0,"0",1,1,1,1,"0","BO","BO","BO",NA,NA,0,0,"0","0","0","0",0,0,0,1,"0","0","0",NA,0,1,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,1,1,"FRNK7034",1315,7034,NA,"Point",2056.711,NA,0.0687390300223954,0,1,0,1,"FRNK_7034_1067","FRNK_7037_1069",2.08818254086738,"FRNK_7036_1068",0.184616987093329,"FRNK_7349_1072",4.23913803956352,"FRNK_7036_1068",0.184616987093329,NA,41.93367911,-111.5715366,41.93369791,-111.5715359,NA,1.59255043087018,41.93368046,-111.5715379,NA,-35.7175757148227,41.9336971,-111.5714915,NA,61.8883893962595,41.93368046,-111.5715379,NA,-35.7175757148227,0,1,0,3,1,0,0,0
"12","FRNK",7036,"ABLA",2,12.2,0,2,"0",1,1,1,1,"0","BO","BO","BO",NA,NA,0,1,"0","0","3","3",0,0,0,1,"0","0","0",NA,0,0,0,2,"0","0","0",NA,0,1,0,2,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,2,"0","0","0",NA,0,0,0,2,"0","0","0",NA,"2DB","2DB","2DB","2DB",1,2,3,4,NA,NA,NA,NA,0,1,0,1,1,"FRNK7036",1317,7036,NA,"Point",2056.768,NA,0.068922045071644,0,1,0,1,"FRNK_7036_1068","FRNK_7037_1069",1.9445668062694,"FRNK_7034_1067",0.184616987093329,"FRNK_7349_1072",4.2674990857115,"FRNK_7034_1067",0.184616987093329,NA,41.93368046,-111.5715379,41.93369791,-111.5715359,NA,4.89150505851859,41.93367911,-111.5715366,NA,144.282423416426,41.9336971,-111.5714915,NA,64.346016273129,41.93367911,-111.5715366,NA,144.282423416426,0,1,0,9,1,0,0,0
"13","FRNK",7037,"ABLA",NA,2.7,0,0,"0",1,1,1,1,"BO","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,1,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,0,0,0,0,"FRNK7037",1318,7037,NA,"Point",2056.511,NA,0.0702369253553099,1,0,0,0,"FRNK_7037_1069","FRNK_7346_1070",1.80385609984065,"FRNK_7346_1070",1.80385609984065,"FRNK_7420_1137",3.32486902184958,"FRNK_7423_1140",1.47943938540415,NA,41.93369791,-111.5715359,41.9337123,-111.5715258,NA,27.6584119355177,41.9337123,-111.5715258,NA,27.6584119355177,41.93372677,-111.5715466,NA,-15.4742387929639,41.93370846,-111.5715468,NA,-37.6489258542982,1,0,0,0,1,2,0,8
"14","FRNK",7346,"ABLA",1.1,7.9,0,0,"0",1,1,1,1,"BO","BO","BO","BO",NA,NA,0,0,"0","0","0","0",0,0,0,2,"0","0","0",NA,1,0,0,2,"2-0","0","0",NA,0,0,0,1,"0","0","0",NA,0,1,0,2,"0","0","0",NA,0,1,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,1,0,"FRNK7346",1319,7346,NA,"Point",2055.793,NA,0.0708851788366713,1,1,0,1,"FRNK_7346_1070","FRNK_7037_1069",1.80385609984065,"FRNK_7420_1137",2.35688392071499,"FRNK_7420_1137",2.35688392071499,"FRNK_7347_1071",0.437586008800056,NA,41.9337123,-111.5715258,41.93369791,-111.5715359,NA,-152.341581314952,41.93372677,-111.5715466,NA,-47.0258368313741,41.93372677,-111.5715466,NA,-47.0258368313741,41.93371525,-111.5715223,NA,41.5379577290416,1,2,0,8,1,0,0,0
"15","FRNK",7347,"ABLA",1.6,9.7,2.5,0,"0",1,1,1,1,"0","0","0","BO",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"FRNK7347",NA,7347,NA,"Point",2056.201,NA,0.0709463930228657,0,0,0,1,"FRNK_7347_1071","FRNK_7346_1070",0.437586008800056,"FRNK_7346_1070",0.437586008800056,"FRNK_7420_1137",2.38635382477229,"FRNK_7346_1070",0.437586008800056,NA,41.93371525,-111.5715223,41.9337123,-111.5715258,NA,-138.462039932012,41.9337123,-111.5715258,NA,-138.462039932012,41.93372677,-111.5715466,NA,-57.5885992642051,41.9337123,-111.5715258,NA,-138.462039932012,0,0,0,3,1,2,0,8
"16","FRNK",7349,"ABLA",16.5,70.5,0,0,"0",1,1,1,1,"BO","BR, BO","BR, BO","BR, BO",1,1,1,1,"0","0","0","0",2,2,2,2,"0","0","0","0",2,2,2,2,"4-1","4-1","4–1","4-8",2,2,2,2,"3-6","3-5","3–4","3-5",0,2,2,2,"0","0","0",NA,2,2,2,2,"1-2","1-3","1–2","1-4",2,2,2,2,"1-16","1-18","1–23","1-25","South low obstructed, North low obstructed","South low obstructed, North low obstructed","South low obstructed, North low obstructed","South low obstructed, North low obstructed",1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"FRNK7349",1321,7349,NA,"Point",2056.503,NA,0.0677617284697957,1,1,1,1,"FRNK_7349_1072","FRNK_7350_1073",0.58784561638901,"FRNK_7350_1073",0.58784561638901,"FRNK_7350_1073",0.58784561638901,"FRNK_7350_1073",0.58784561638901,NA,41.9336971,-111.5714915,41.9336986,-111.5714847,NA,73.5417955584042,41.9336986,-111.5714847,NA,73.5417955584042,41.9336986,-111.5714847,NA,73.5417955584042,41.9336986,-111.5714847,NA,73.5417955584042,10,12,12,12,9,9,12,12
"17","FRNK",7350,"ABLA",NA,6,0,0,"0",1,1,1,1,"BO","BO","BO","BO",1,1,2,2,"0","0","0","0",2,2,2,2,"0","0","0",NA,2,2,2,2,NA,"0","0",NA,0,1,2,2,"0","0","0",NA,2,2,2,2,"0","0","0",NA,2,2,2,2,"0","0","0",NA,1,0,2,2,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"FRNK7350",1322,7350,NA,"Point",2054.428,NA,0.0675318389482628,1,1,1,1,"FRNK_7350_1073","FRNK_7349_1072",0.58784561638901,"FRNK_7349_1072",0.58784561638901,"FRNK_7349_1072",0.58784561638901,"FRNK_7349_1072",0.58784561638901,NA,41.9336986,-111.5714847,41.9336971,-111.5714915,NA,-106.458199897358,41.9336971,-111.5714915,NA,-106.458199897358,41.9336971,-111.5714915,NA,-106.458199897358,41.9336971,-111.5714915,NA,-106.458199897358,9,9,12,12,10,12,12,12
"18","FRNK",7351,"ABLA",1.1,8.2,0,0,"0",1,1,1,1,"BO","BR, BO","BR, BO","BR, BO",NA,NA,1,2,"0","0","0","0",0,0,0,2,"0","0","0","2-2",1,1,2,2,"0","0","0","3-5",0,0,0,2,"0","0","0",NA,0,1,2,2,"0","0","0","1-2",1,1,0,2,"0","0","0","1-8",0,0,0,2,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,1,1,0,"FRNK7351",1324,7351,NA,"Point",2057.219,NA,0.065781388846462,1,1,1,1,"FRNK_7351_1074","FRNK_7350_1073",1.75670302473571,"FRNK_7350_1073",1.75670302473571,"FRNK_7350_1073",1.75670302473571,"FRNK_7310_1597",1.10367502421222,NA,41.93368556,-111.5714727,41.9336986,-111.5714847,NA,-34.4945531996815,41.9336986,-111.5714847,NA,-34.4945531996815,41.9336986,-111.5714847,NA,-34.4945531996815,41.9336843773333,-111.571459482167,NA,96.8330768890367,2,3,4,12,9,9,12,12
"19","FRNK",7352,"ABLA",1.5,4,0,0,"0",1,1,1,1,"BO",NA,"0","BO",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,1,0,0,1,"0","0","0",NA,"Bent","Bent","Bent","Bent",1,2,3,4,NA,NA,NA,NA,1,0,0,1,0,"FRNK7352",1325,7352,NA,"Point",2056.545,NA,0.0728546938713657,1,0,0,1,"FRNK_7352_1075","FRNK_7417_1134",1.57365535441647,"FRNK_7417_1134",1.57365535441647,"FRNK_7417_1134",1.57365535441647,"FRNK_7353_1076",1.38498646243499,NA,41.93374145,-111.5715158,41.93374014,-111.5715347,NA,-95.3033088970961,41.93374014,-111.5715347,NA,-95.3033088970961,41.93374014,-111.5715347,NA,-95.3033088970961,41.93374005,-111.5714992,NA,96.4441197334956,1,0,0,1,6,7,4,5
"20","FRNK",7353,"ABLA",NA,5.9,0,3,"0",1,1,1,1,"0","0","0","BO",NA,NA,0,0,"0","0","4","4",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"3DB","3DB","3DB","3DB",1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"FRNK7353",1326,7353,NA,"Point",2057.412,NA,0.071883942525688,0,0,0,1,"FRNK_7353_1076","FRNK_7352_1075",1.38498646243499,"FRNK_7417_1134",2.94317189626913,"FRNK_7417_1134",2.94317189626913,"FRNK_7356_1078",1.00574554174532,NA,41.93374005,-111.5714992,41.93374145,-111.5715158,NA,-83.5558691732098,41.93374014,-111.5715347,NA,-89.8054551931511,41.93374014,-111.5715347,NA,-89.8054551931511,41.93374181,-111.5714873,NA,78.7963032830779,0,0,0,1,1,0,0,1
"21","FRNK",7355,"ABLA",2.3,12.7,0,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7355",1329,7355,NA,"Point",2056.822,NA,0.0731794362246262,0,0,0,0,"FRNK_7355_1077","FRNK_7352_1075",1.43502152634801,"FRNK_7360_1081",2.36562352669522,"FRNK_7417_1134",2.7734314836247,"FRNK_7353_1076",1.35524887470507,NA,41.93375149,-111.5715049,41.93374145,-111.5715158,NA,-140.969959340232,41.93377034,-111.5715182,NA,-27.7822328947316,41.93374014,-111.5715347,NA,-117.025176956022,41.93374005,-111.5714992,NA,159.592736560729,0,0,0,0,1,0,0,1
"22","FRNK",7356,"ABLA",2,11.2,2.2,0,"0",1,1,1,1,"0","0","0","BO",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"FRNK7356",1330,7356,NA,"Point",2055.505,NA,0.0714414388809457,0,0,0,1,"FRNK_7356_1078","FRNK_7352_1075",2.36315252846851,"FRNK_7367_1088",2.72374912707568,"FRNK_7417_1134",3.93410561141595,"FRNK_7353_1076",1.00574554174532,NA,41.93374181,-111.5714873,41.93374145,-111.5715158,NA,-90.9691536712091,41.93375181,-111.5714573,NA,65.9433836461636,41.93374014,-111.5715347,NA,-92.7014335679428,41.93374005,-111.5714992,NA,-101.2036887645,0,0,0,1,1,0,0,1
"23","FRNK",7357,"ABLA",1.1,8.2,0,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7357",3847,7357,NA,"Point",2055.997,-16.96,0.0727391121191072,0,0,0,0,"FRNK_7357_1079","FRNK_7352_1075",1.44814325772798,"FRNK_7360_1081",2.79419087255997,"FRNK_7417_1134",2.9322419570705,"FRNK_7353_1076",0.964777648547558,NA,41.93374861,-111.5715012,41.93374145,-111.5715158,NA,-123.296003090503,41.93377034,-111.5715182,NA,-30.2917114743949,41.93374014,-111.5715347,NA,-108.706479413846,41.93374005,-111.5714992,NA,170.103726188894,0,0,0,0,1,0,0,1
"24","FRNK",7354,"ABLA",1.8,8.4,3.2,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,"obstructed","obstructed",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7354",1327,7354,NA,"Point",2055.245,NA,0.072537297554315,0,0,0,0,"FRNK_7354_1080","FRNK_7352_1075",1.60114200838363,"FRNK_7362_1083",2.86820133428821,"FRNK_7417_1134",3.1211939139891,"FRNK_7353_1076",0.86908906631682,NA,41.93374786,-111.5714985,41.93374145,-111.5715158,NA,-116.391297953709,41.93377301,-111.5714906,NA,13.1999794122142,41.93374014,-111.5715347,NA,-105.939629737894,41.93374005,-111.5714992,NA,-176.171184420328,0,0,0,0,1,0,0,1
"25","FRNK",7360,"ABLA",6.4,41,0,4,"0",1,1,1,1,"0","BO","0","BO",NA,NA,0,0,"0","0","5","5",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,1,0,0,"0","0","0",NA,"4DB","4DB","4DB","4DB",1,2,3,4,NA,NA,NA,NA,0,1,0,1,1,"FRNK7360",1334,7360,NA,"Point",2054.182,NA,0.0755135025577248,0,1,0,1,"FRNK_7360_1081","FRNK_7415_1132",3.06108144779237,"FRNK_7362_1083",2.30732196626306,"FRNK_7417_1134",3.62142543319719,"FRNK_7362_1083",2.30732196626306,NA,41.93377034,-111.5715182,41.93375026,-111.5715435,NA,-136.747050337223,41.93377301,-111.5714906,NA,82.6180474731388,41.93374014,-111.5715347,NA,-157.806441785727,41.93377301,-111.5714906,NA,82.6180474731388,0,1,0,1,2,1,0,1
"26","FRNK",7361,"ABLA",NA,8,NA,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,"low covered in the snow",NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"FRNK7361",1335,7361,NA,"Point",2054.182,NA,0.0743663200870059,0,0,0,0,"FRNK_7361_1082","FRNK_7367_1088",3.55468490825607,"FRNK_7362_1083",0.193473657193045,"FRNK_7417_1134",5.3491346671521,"FRNK_7362_1083",0.193473657193045,NA,41.93377377,-111.5714885,41.93375181,-111.5714573,NA,133.308065725233,41.93377301,-111.5714906,NA,-115.858409015669,41.93374014,-111.5715347,NA,-134.270701441161,41.93377301,-111.5714906,NA,-115.858409015669,0,0,0,0,1,2,0,0
