"","site","tag","species","dbh","height","canopy_ht","brooms","rot","Dead / Alive_v1","Dead / Alive_v2","Dead / Alive_v3","Dead / Alive_v4","Inf Location_v1","Inf Location_v2","Inf Location_v3","Inf Location_v4","Gouting_v1","Gouting_v2","Gouting_v3","Gouting_v4","Beetle_v1","Beetle_v2","Beetle_v3","Beetle_v4","NL_v1","NL_v2","NL_v3","NL_v4","NLW_v1","NLW_v2","NLW_v3","NLW_v4","NM_v1","NM_v2","NM_v3","NM_v4","NMW_v1","NMW_v2","NMW_v3","NMW_v4","NH_v1","NH_v2","NH_v3","NH_v4","NHW_v1","NHW_v2","NHW_v3","NHW_v4","SL_v1","SL_v2","SL_v3","SL_v4","SLW_v1","SLW_v2","SLW_v3","SLW_v4","SM_v1","SM_v2","SM_v3","SM_v4","SMW_v1","SMW_v2","SMW_v3","SMW_v4","SH_v1","SH_v2","SH_v3","SH_v4","SHW_v1","SHW_v2","SHW_v3","SHW_v4","Notes_v1","Notes_v2","Notes_v3","Notes_v4","Visit_v1","Visit_v2","Visit_v3","Visit_v4","WSB_v1","WSB_v2","WSB_v3","WSB_v4","infested_v1","infested_v2","infested_v3","infested_v4","new_infestation","tag_ID","Number","Tag #","Description","GeometryType","Elevation","GeoidOffset","distance","infestation_visit_1","infestation_visit_2","infestation_visit_3","infestation_visit_4","unique_ID","TARGET","DISTANCE","TARGET2","DISTANCE2","TARGET3","DISTANCE3","TARGET4","DISTANCE4","geometry.x","Latitude.focal","Longitude.focal","Latitude.target","Longitude.target","geometry.y","bearings1","Latitude.target2","Longitude.target2","geometry.x.x","bearings2","Latitude.target3","Longitude.target3","geometry.y.y","bearings3","Latitude.target4","Longitude.target4","geometry","bearings4"
"33","TMPF",242,"ABLA",NA,3.2,NA,0,"0",1,1,1,1,"0","0","0","0",0,1,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"TMPF242",4578,242,NA,"Point",2387.501,-16.928,0.0447168014298323,0,0,0,0,"TMPF_242_2549","TMPF_240_2633",2.3061793250084,"TMPF_240_2633",2.3061793250084,"TMPF_240_2633",2.3061793250084,"TMPF_240_2633",2.3061793250084,NA,41.7983572403333,-111.519263982333,41.798360365,-111.519236539833,NA,81.3480104029168,41.798360365,-111.519236539833,NA,81.3480104029168,41.798360365,-111.519236539833,NA,81.3480104029168,41.798360365,-111.519236539833,NA,81.3480104029168
"34","TMPF",243,"ABLA",NA,0.8,NA,0,"0",1,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"TMPF243",4580,243,NA,"Point",2389.34,-16.928,0.0466740826161687,0,0,0,0,"TMPF_243_2550","TMPF_202_2671",2.56096209714964,"TMPF_201_2780",2.32162506550098,"TMPF_202_2671",2.56096209714964,"TMPF_201_2780",2.32162506550098,NA,41.7983095086667,-111.519242456,41.79828828,-111.5192304,NA,156.976383302415,41.7982886,-111.5192421,NA,179.27005237465,41.79828828,-111.5192304,NA,156.976383302415,41.7982886,-111.5192421,NA,179.27005237465
"35","TMPF",248,"ABLA",NA,1.9,NA,0,"0",1,1,1,1,"0","0","BO","0",0,1,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"TMPF248",4585,248,NA,"Point",2385.308,-16.928,0.0430338702942671,0,0,0,0,"TMPF_248_2551","TMPF_247_2652",0.392357758989886,"TMPF_247_2652",0.392357758989886,"TMPF_247_2652",0.392357758989886,"TMPF_247_2652",0.392357758989886,NA,41.7983280026667,-111.519205603167,41.7983270325,-111.519201062,NA,105.934186978465,41.7983270325,-111.519201062,NA,105.934186978465,41.7983270325,-111.519201062,NA,105.934186978465,41.7983270325,-111.519201062,NA,105.934186978465
"36","TMPF",251,"ABLA",NA,2.5,NA,0,"0",1,1,1,1,"0","0","0","BO",0,1,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"TMPF251",4589,251,NA,"Point",2387.856,-16.928,0.0377816987357308,0,0,0,1,"TMPF_251_2552","TMPF_249_2771",3.30402625317108,"TMPF_249_2771",3.30402625317108,"TMPF_249_2771",3.30402625317108,"TMPF_252_2553",1.89477477610333,NA,41.7983867361667,-111.519189209333,41.7983587376667,-111.519202683667,NA,-160.195300469161,41.7983587376667,-111.519202683667,NA,-160.195300469161,41.7983587376667,-111.519202683667,NA,-160.195300469161,41.7983760565,-111.5191714205,NA,128.740399397069
"37","TMPF",252,"ABLA",NA,2.3,NA,0,"0",1,1,1,1,"0","0","BO","BO",0,0,0,1,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"TMPF252",4590,252,NA,"Point",2389.373,-16.928,0.0373691671977368,0,0,0,1,"TMPF_252_2553","TMPF_249_2771",3.23166907301311,"TMPF_254_2782",1.88722948806072,"TMPF_249_2771",3.23166907301311,"TMPF_253_2788",1.53467159425161,NA,41.7983760565,-111.5191714205,41.7983587376667,-111.519202683667,NA,-126.513137923011,41.7983708171667,-111.519149810833,NA,107.952882502413,41.7983587376667,-111.519202683667,NA,-126.513137923011,41.7983859106667,-111.519158466833,NA,44.5277857996748
"38","TMPF",255,"ABLA",NA,4,NA,0,"0",1,1,1,1,"0","BO","0","BO",1,1,0,1,"0","0","0","0",0,1,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,1,0,1,1,"TMPF255",4596,255,NA,"Point",2387.13,-16.928,0.0361910208558818,0,1,0,1,"TMPF_255_2554","TMPF_259_2701",4.07249857686837,"TMPF_254_2782",0.374819342363297,"TMPF_259_2701",4.07249857686837,"TMPF_254_2782",0.374819342363297,NA,41.7983701073333,-111.519145400167,41.7983853933333,-111.519100840833,NA,65.3711519686348,41.7983708171667,-111.519149810833,NA,-77.862174710497,41.7983853933333,-111.519100840833,NA,65.3711519686348,41.7983708171667,-111.519149810833,NA,-77.862174710497
"39","TMPF",257,"ABLA",NA,5.9,NA,0,"0",1,1,1,1,"BO","BO","BO","BO",0,1,0,1,"0","0","0","0",1,0,0,1,"0","0","0",NA,1,1,0,2,"0","0","0",NA,1,1,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,1,0,2,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,1,0,"TMPF257",4598,257,NA,"Point",2385.909,-16.928,0.0314241802967395,1,1,0,1,"TMPF_257_2555","TMPF_358_2630",3.95481046271244,"TMPF_259_2701",4.83185391816914,"TMPF_259_2701",4.83185391816914,"TMPF_358_2630",3.95481046271244,NA,41.7984230841667,-111.519129915833,41.7984555673333,-111.519149448833,NA,-24.2260579834923,41.7983853933333,-111.519100840833,NA,150.004975715521,41.7983853933333,-111.519100840833,NA,150.004975715521,41.7984555673333,-111.519149448833,NA,-24.2260579834923
"40","TMPF",260,"ABLA",NA,5.6,NA,0,"0",1,1,1,1,"0","0","0","BO",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"TMPF260",4602,260,NA,"Point",2388.829,-16.928,0.0330549963380359,0,0,0,1,"TMPF_260_2556","TMPF_259_2701",1.72424902460183,"TMPF_259_2701",1.72424902460183,"TMPF_259_2701",1.72424902460183,"TMPF_259_2701",1.72424902460183,NA,41.7983710746667,-111.519092805333,41.7983853933333,-111.519100840833,NA,-22.7790747634697,41.7983853933333,-111.519100840833,NA,-22.7790747634697,41.7983853933333,-111.519100840833,NA,-22.7790747634697,41.7983853933333,-111.519100840833,NA,-22.7790747634697
"41","TMPF",261,"ABLA",NA,2.5,NA,0,"0",1,1,1,1,"0","0","0","BO",1,1,1,1,"0","0","0","0",0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"TMPF261",4610,261,NA,"Point",2387.411,-16.928,0.0314774836002815,0,0,0,1,"TMPF_261_2557","TMPF_266_2715",1.98056205966395,"TMPF_263_2758",1.680536873606,"TMPF_266_2715",1.98056205966395,"TMPF_262_2688",1.72941233648628,NA,41.79836794,-111.519058078667,41.7983532248333,-111.519044603333,NA,145.579490116751,41.7983528873333,-111.519055956167,NA,173.976881116617,41.7983532248333,-111.519044603333,NA,145.579490116751,41.7983527318333,-111.519062578333,NA,-167.516252629622
"42","TMPF",268,"ABLA",NA,1,NA,0,"0",1,1,1,1,"0","0","0","BO",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"TMPF268",4612,268,NA,"Point",2388.853,-16.928,0.0289243598332775,0,0,0,1,"TMPF_268_2558","TMPF_267_2676",2.3250572331621,"TMPF_267_2676",2.3250572331621,"TMPF_266_2715",3.46571796216727,"TMPF_267_2676",2.3250572331621,NA,41.7983712268333,-111.519010524167,41.7983522485,-111.519022354,NA,-154.994113498439,41.7983522485,-111.519022354,NA,-154.994113498439,41.7983532248333,-111.519044603333,NA,-125.219512910943,41.7983522485,-111.519022354,NA,-154.994113498439
"43","TMPF",269,"ABLA",NA,3.2,NA,0,"0",1,1,1,1,"0","0","0","BO",0,0,0,0,"0","0","0","0",0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"TMPF269",4611,269,NA,"Point",2387.192,-16.928,0.0312105218528445,0,0,0,1,"TMPF_269_2559","TMPF_267_2676",0.359654991606626,"TMPF_267_2676",0.359654991606626,"TMPF_266_2715",2.18581674099694,"TMPF_267_2676",0.359654991606626,NA,41.7983507761667,-111.519018498,41.7983522485,-111.519022354,NA,-62.966109815939,41.7983522485,-111.519022354,NA,-62.966109815939,41.7983532248333,-111.519044603333,NA,-82.8551069257136,41.7983522485,-111.519022354,NA,-62.966109815939
"44","TMPF",270,"ABLA",NA,2.9,NA,0,"0",1,1,1,1,"0","0","0","0",0,1,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"TMPF270",4615,270,NA,"Point",2389.648,-16.928,0.0346756209962929,0,0,0,0,"TMPF_270_2560","TMPF_266_2715",3.48371682350231,"TMPF_264_2658",3.0417654155021,"TMPF_266_2715",3.48371682350231,"TMPF_264_2658",3.0417654155021,NA,41.7983224588333,-111.519036368167,41.7983532248333,-111.519044603333,NA,-11.3261754918881,41.7983463311667,-111.5190543315,NA,-29.3824519229982,41.7983532248333,-111.519044603333,NA,-11.3261754918881,41.7983463311667,-111.5190543315,NA,-29.3824519229982
"45","TMPF",272,"ABLA",NA,2,NA,0,"0",1,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"TMPF272",4617,272,NA,"Point",2389.426,-16.928,0.0294779256029721,0,0,0,0,"TMPF_272_2561","TMPF_273_2719",2.93942627058802,"TMPF_271_2729",0.8176380929019,"TMPF_275_2713",2.67148159763552,"TMPF_271_2729",0.8176380929019,NA,41.7983520385,-111.518977150667,41.7983336493333,-111.518951697833,NA,133.994729860284,41.7983481581667,-111.518985515167,NA,-121.79707085433,41.7983687998333,-111.518954080667,NA,45.8447029759196,41.7983481581667,-111.518985515167,NA,-121.79707085433
"46","TMPF",277,"ABLA",NA,2.8,NA,0,"0",1,1,1,1,"0","0","0","BO",0,0,0,0,"0","0","0","0",0,0,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"TMPF277",4622,277,NA,"Point",2388.945,-16.928,0.0265341854709191,0,0,0,1,"TMPF_277_2562","TMPF_296_2803",4.4642289181204,"TMPF_276_2672",0.579938979988315,"TMPF_275_2713",1.29322230313623,"TMPF_276_2672",0.579938979988315,NA,41.7983770638333,-111.518965050167,41.7983686656667,-111.5189125015,NA,102.055909472686,41.7983759881667,-111.518971881,NA,-101.884117180611,41.7983687998333,-111.518954080667,NA,135.193609347417,41.7983759881667,-111.518971881,NA,-101.884117180611
"47","TMPF",280,"ABLA",NA,1.6,NA,0,"0",1,1,1,1,"0","0","0","0",0,0,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"TMPF280",4627,280,NA,"Point",2394.362,-16.928,0.0194714970378185,0,0,0,0,"TMPF_280_2563","TMPF_279_2646",0.118396612528509,"TMPF_332_2584",3.5734212757824,"TMPF_284_2689",5.33324066793563,"TMPF_331_2792",2.03510847071348,NA,41.7984339963333,-111.518927262667,41.7984344273333,-111.518925959167,NA,66.1606163140059,41.7984589105,-111.518954492167,NA,-39.2771976296419,41.7984091965,-111.518872286,NA,121.083252598515,41.7984507086667,-111.518937323667,NA,-24.250430638316
