Number,Name,Description,GeometryType,Latitude,Longitude,Elevation,GeoidOffset
4282,potr4,"",Point,40.5455316908333,-111.029832412167,2644.467,-16.585
4281,psmeg1,"",Point,40.5454030328333,-111.029837938333,2644.399,-16.585
4280,potr3,"",Point,40.5453452721667,-111.029848238167,2643.263,-16.585
4279,potr2,"",Point,40.5453460385,-111.0298862295,2640.542,-16.585
4278,potr1,"",Point,40.5453445245,-111.0298934705,2641.822,-16.585
4277,pico26,"",Point,41.9335466638333,-111.571768303833,2060.56,-16.96
4276,pico30,"",Point,41.933593757,-111.571768322333,2055.241,-16.96
4275,pico29,"",Point,41.9335897323333,-111.571769783833,2055.002,-16.96
4274,pico28,"",Point,41.933618265,-111.571745192333,2059.586,-16.96
4273,potr28,"",Point,41.9337805296667,-111.571608844,2055.048,-16.96
4272,pico14,"",Point,41.9335705063333,-111.5715097185,2052.853,-16.96
4271,potr26,"",Point,41.933777989,-111.571692006167,2058.813,-16.96
4270,potr24,"",Point,41.933737862,-111.571736220167,2058.285,-16.96
4269,potr23,"",Point,41.933728719,-111.571733177833,2058.1,-16.96
4268,potr25,"",Point,41.9337455398333,-111.5717289965,2057.796,-16.96
4267,potr22,"",Point,41.933729697,-111.571677795833,2056.838,-16.96
4266,pico27,"",Point,41.9336562626667,-111.571621880167,2055.893,-16.96
4263,pico25,"",Point,41.9335079215,-111.571727237333,2057.035,-16.96
4262,pico24,"",Point,41.9334677501667,-111.571665671833,2057.014,-16.96
4261,potr21,"",Point,41.933446666,-111.571651779,2057.063,-16.96
4260,potr20,"",Point,41.9334319241667,-111.571674042667,2055.528,-16.96
4259,potr19,"",Point,41.9334425878333,-111.571680142333,2055.516,-16.96
4258,jusp1,"",Point,41.9334339856667,-111.571679976333,2057.599,-16.96
4257,potr18,"",Point,41.933433799,-111.571685815667,2058.744,-16.96
4256,pico23,"",Point,41.9334095133333,-111.5716607015,2056.021,-16.96
4255,pico22,"",Point,41.933413948,-111.571668759833,2057.072,-16.96
4254,pico21,"",Point,41.9333993585,-111.571674710833,2057.954,-16.96
4253,potr17,"",Point,41.9333938231667,-111.571702215,2058.68,-16.96
4252,pico19,"",Point,41.9334797486667,-111.5716323745,2057.228,-16.96
4251,potr16,"",Point,41.9333878603333,-111.571655324333,2059.269,-16.96
4250,potr15,"",Point,41.9333875753333,-111.571648163167,2059.318,-16.96
4249,pico20,"",Point,41.9334172518333,-111.5716182,2057.935,-16.96
4248,potr13,"",Point,41.9333844036667,-111.571612749667,2058.472,-16.96
4247,potr14,"",Point,41.9333923793333,-111.5715108725,2056.585,-16.96
4246,pico16,"",Point,41.9334642965,-111.571603657833,2053.192,-16.96
4245,pico18,"",Point,41.9334608428333,-111.571620614167,2058.439,-16.96
4244,pico13,"",Point,41.933470587,-111.571589473,2057.486,-16.96
4243,pico15,"",Point,41.9334890201667,-111.571561435333,2056.608,-16.96
4241,pico12,"",Point,41.9337383196667,-111.571349817667,2053.433,-16.96
4240,pico11,"",Point,41.9337410183333,-111.571386684667,2054.191,-16.96
4239,pico10,"",Point,41.9337467788333,-111.571384791333,2051.762,-16.96
4238,potr11,"",Point,41.933483426,-111.571467122667,2055.612,-16.96
4237,pico9,"",Point,41.9334796783333,-111.571461524333,2056.537,-16.96
4236,potr12,"",Point,41.933480634,-111.571457301667,2056.466,-16.96
4235,potr10,"",Point,41.9334384925,-111.571469693,2056.272,-16.96
4234,pico8,"",Point,41.933442839,-111.571410846833,2056.487,-16.96
4233,potr8,"",Point,41.9334258153333,-111.571398088667,2055.704,-16.96
4232,potr9,"",Point,41.9334513181667,-111.5713666705,2055.115,-16.96
4231,pico7,"",Point,41.9334385663333,-111.5713742035,2057.088,-16.96
4230,potr7,"",Point,41.9334185881667,-111.571375774667,2056.763,-16.96
4229,potr6,"",Point,41.9334219825,-111.571312729333,2055.819,-16.96
4228,pico3,"",Point,41.933503048,-111.571301501333,2055.835,-16.96
4227,pico6,"",Point,41.9334643045,-111.571319752333,2053.913,-16.96
4226,pico5,"",Point,41.933444215,-111.571257007167,2056.416,-16.96
4225,pico4,"",Point,41.933448094,-111.571259273833,2056.268,-16.96
4224,psmeg1,"",Point,41.9335677181667,-111.5712863235,2054.405,-16.96
4223,pico2,"",Point,41.9337030481667,-111.571292035,2053.82,-16.96
4222,1302,"",Point,41.9337523775,-111.571329502667,2050.482,-16.96
4221,potr5,"",Point,41.9337825993333,-111.571309592333,2048.218,-16.96
4220,potr4,"",Point,41.933780848,-111.571249727667,2050.509,-16.96
4219,potr3,"",Point,41.9337216243333,-111.5712160375,2047.522,-16.96
4218,potr2,"",Point,41.933672833,-111.571245005333,2052.201,-16.96
4216,pico1,"",Point,41.9336209955,-111.571237470333,2051.621,-16.96
4215,potr1,"",Point,41.9334447108333,-111.571183003333,2053.387,-16.96
4214,pico48,"",Point,40.7710035791667,-111.10717182,2335.208,-16.648
4213,potr10,"",Point,40.7709566558333,-111.107155196167,2330.598,-16.648
4212,potr8,"",Point,40.7709653508333,-111.107168164833,2328.437,-16.648
4211,potr11,"",Point,40.7709462833333,-111.1071699475,2330.823,-16.648
4210,potr12,"",Point,40.7709499576667,-111.1072063375,2322.907,-16.648
4209,pico173,"",Point,40.7709123843333,-111.107244106167,2333.281,-16.648
4208,pico52,"",Point,40.7708806288333,-111.107244448833,2326.974,-16.648
4207,pico50,"",Point,40.7708937756667,-111.107237342667,2327.781,-16.648
4206,pico51,"",Point,40.7709015061667,-111.1072326385,2328.843,-16.648
4205,pico54,"",Point,40.770900122,-111.1072133295,2328.199,-16.648
4204,pico53,"",Point,40.7709099905,-111.107205810333,2329.023,-16.648
4203,potr13,"",Point,40.7709118083333,-111.107194649333,2329.138,-16.648
4202,pien20,"",Point,40.7709055495,-111.107175469167,2328.507,-16.648
4201,potr21,"",Point,40.7708981505,-111.107187812,2329.117,-16.648
4200,pien23,"",Point,40.7708923575,-111.107190865333,2329.352,-16.648
4199,pien22,"",Point,40.7708795328333,-111.107188217833,2326.488,-16.648
4198,pien21,"",Point,40.7709087583333,-111.107161999667,2326.514,-16.648
4197,potr20,"",Point,40.7708982246667,-111.107117056333,2325.852,-16.648
4196,pico59,"",Point,40.770895831,-111.107126080333,2327.432,-16.648
4195,pien14,"",Point,40.7709142688333,-111.1070954535,2328.025,-16.648
4194,potr17,"",Point,40.7709162471667,-111.107087018,2328.354,-16.648
4193,pien18,"",Point,40.7709167481667,-111.1070775165,2324.964,-16.648
4192,pien19,"",Point,40.7709089243333,-111.107136156833,2327.262,-16.648
4191,pien12,"",Point,40.770926575,-111.107094210167,2322.181,-16.648
4190,pico49,"",Point,40.7709554778333,-111.107170162833,2327.089,-16.648
4189,potr7,"",Point,40.7709768603333,-111.107130639667,2328.407,-16.648
4188,psmeg4,"",Point,40.7709603936667,-111.107071872167,2327.305,-16.648
4187,pien10,"",Point,40.7709543976667,-111.1070655095,2327.141,-16.648
4186,potr243,"",Point,40.7709548853333,-111.107063193333,2326.845,-16.648
4185,pico42,"",Point,40.77095571,-111.107075196,2325.923,-16.648
4183,jusp3,"",Point,40.770993827,-111.107048077667,2326.864,-16.648
4182,pico41,"",Point,40.7709565526667,-111.107041893,2325.771,-16.648
4181,pico39,"",Point,40.7709826143333,-111.1070561705,2326.015,-16.648
4180,pico38,"",Point,40.770982141,-111.107053348,2326.3,-16.648
4179,potr6,"",Point,40.7709850606667,-111.107051129,2326.677,-16.648
4178,pico35,"",Point,40.7709914536667,-111.10698407,2324.023,-16.648
4177,pico36,"",Point,40.7709882225,-111.1069937835,2320.694,-16.648
