"","site","tag","species","dbh","height","canopy_ht","brooms","rot","Dead / Alive_v1","Dead / Alive_v2","Dead / Alive_v3","Dead / Alive_v4","Inf Location_v1","Inf Location_v2","Inf Location_v3","Inf Location_v4","Gouting_v1","Gouting_v2","Gouting_v3","Gouting_v4","Beetle_v1","Beetle_v2","Beetle_v3","Beetle_v4","NL_v1","NL_v2","NL_v3","NL_v4","NLW_v1","NLW_v2","NLW_v3","NLW_v4","NM_v1","NM_v2","NM_v3","NM_v4","NMW_v1","NMW_v2","NMW_v3","NMW_v4","NH_v1","NH_v2","NH_v3","NH_v4","NHW_v1","NHW_v2","NHW_v3","NHW_v4","SL_v1","SL_v2","SL_v3","SL_v4","SLW_v1","SLW_v2","SLW_v3","SLW_v4","SM_v1","SM_v2","SM_v3","SM_v4","SMW_v1","SMW_v2","SMW_v3","SMW_v4","SH_v1","SH_v2","SH_v3","SH_v4","SHW_v1","SHW_v2","SHW_v3","SHW_v4","Notes_v1","Notes_v2","Notes_v3","Notes_v4","Visit_v1","Visit_v2","Visit_v3","Visit_v4","WSB_v1","WSB_v2","WSB_v3","WSB_v4","infested_v1","infested_v2","infested_v3","infested_v4","new_infestation","tag_ID","Number","Tag #","Description","GeometryType","Elevation","GeoidOffset","distance","infestation_visit_1","infestation_visit_2","infestation_visit_3","infestation_visit_4","unique_ID","TARGET","DISTANCE","TARGET2","DISTANCE2","TARGET3","DISTANCE3","TARGET4","DISTANCE4","geometry.x","Latitude.focal","Longitude.focal","Latitude.target","Longitude.target","geometry.y","bearings1","Latitude.target2","Longitude.target2","geometry.x.x","bearings2","Latitude.target3","Longitude.target3","geometry.y.y","bearings3","Latitude.target4","Longitude.target4","geometry","bearings4","infestation_sum_Visit1_focal","infestation_sum_Visit2_focal","infestation_sum_Visit3_focal","infestation_sum_Visit4_focal","inf_sum_Visit1_target","inf_sum_Visit2_target","inf_sum_Visit3_target","inf_sum_Visit4_target"
"252","EMIG",690,"ABLA",NA,6.3,0,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"EMIG690",2430,690,NA,"Point",2216.958,NA,0.189568004267519,0,0,0,0,"EMIG_690_476","EMIG_704_489",5.68087231548992,"EMIG_685_472",5.57424552684929,"EMIG_685_472",5.57424552684929,"EMIG_683_470",2.83961183962952,NA,42.37415869,-111.5533521,42.37417061,-111.5534192,NA,-76.526828914515,42.37417395,-111.5534166,NA,-72.3032195434712,42.37417395,-111.5534166,NA,-72.3032195434712,42.37413807,-111.5533725,NA,-143.737494997409,0,0,0,0,3,3,0,2
"253","EMIG",691,"ABLA",12.7,61.5,7.4,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"EMIG691",2431,691,NA,"Point",2218.628,NA,0.189905238330344,0,0,0,0,"EMIG_691_477","EMIG_704_489",6.36045830595973,"EMIG_685_472",6.19505087102825,"EMIG_685_472",6.19505087102825,"EMIG_251_225",3.59119813419582,NA,42.37416514,-111.5533423,42.37417061,-111.5534192,NA,-84.5202434952624,42.37417395,-111.5534166,NA,-80.9144369910971,42.37417395,-111.5534166,NA,-80.9144369910971,42.3741974,-111.5533454,NA,-4.07552782344642,0,0,0,0,3,3,0,2
"254","EMIG",692,"ABLA",1.1,7.9,1.6,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"EMIG692",2432,692,NA,"Point",2216.359,NA,0.188102320625729,0,0,0,0,"EMIG_692_478","EMIG_704_489",4.87850853475007,"EMIG_685_472",4.64425687040272,"EMIG_685_472",4.64425687040272,"EMIG_251_225",2.80266882725069,NA,42.37417467,-111.5533602,42.37417061,-111.5534192,NA,-95.3021913578762,42.37417395,-111.5534166,NA,-90.9863416223504,42.37417395,-111.5534166,NA,-90.9863416223504,42.3741974,-111.5533454,NA,25.7708488858505,0,0,0,0,3,3,0,2
"255","EMIG",694,"ABLA",2.5,10.3,2,0,"0",1,1,1,1,"0","0","0","BO",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,"split at bottom","split at bottom","split at bottom","split at bottom",1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"EMIG694",2434,694,NA,"Point",2217.323,NA,0.187039040242472,0,0,0,1,"EMIG_694_479","EMIG_726_510",4.70790729199979,"EMIG_697_482",4.65973506559103,"EMIG_725_509",6.51736509491034,"EMIG_252_226",0.648937754653488,NA,42.37420789,-111.5533498,42.37423023,-111.5533984,NA,-58.2035443293401,42.37422593,-111.5534009,NA,-64.5398209860193,42.37423354,-111.553421,NA,-64.0867565166414,42.37420205,-111.5533495,NA,177.818685048624,0,0,0,1,1,0,0,0
"256","EMIG",695,"ABLA",1.9,6.8,1.1,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"Bent top","Bent top","Bent top","Bent top",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"EMIG695",2435,695,NA,"Point",2216.358,NA,0.186386396449533,0,0,0,0,"EMIG_695_480","EMIG_726_510",4.04848354275628,"EMIG_697_482",4.04132763709922,"EMIG_725_509",5.89095840731813,"EMIG_694_479",0.726567830196275,NA,42.37421323,-111.5533549,42.37423023,-111.5533984,NA,-62.2079256079307,42.37422593,-111.5534009,NA,-69.5772793388866,42.37423354,-111.553421,NA,-67.4912491969944,42.37420789,-111.5533498,NA,144.695730817039,0,0,0,0,1,0,0,0
"257","EMIG",696,"ABLA",1.7,6.9,1.1,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"Bent","Bent","Bent","Bent",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"EMIG696",2436,696,NA,"Point",2217.971,NA,0.186513392665785,0,0,0,0,"EMIG_696_481","EMIG_726_510",4.18330839035021,"EMIG_697_482",4.19916035592634,"EMIG_725_509",6.0413250840497,"EMIG_694_479",0.735813541647069,NA,42.37421423,-111.5533524,42.37423023,-111.5533984,NA,-64.8687278674234,42.37422593,-111.5534009,NA,-71.9778320370201,42.37423354,-111.553421,NA,-69.211686799245,42.37420789,-111.5533498,NA,163.086775336234,0,0,0,0,1,0,0,0
"258","EMIG",697,"ABLA",3,15.6,0,2,"0",1,1,1,1,"0","BO","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,"WOB","WOB","WOB","WOB",1,2,3,4,NA,NA,NA,NA,0,1,0,0,1,"EMIG697",2437,697,NA,"Point",2212.983,NA,0.182394183935304,0,1,0,0,"EMIG_697_482","EMIG_726_510",0.519944188834398,"EMIG_700_485",1.16676825145387,"EMIG_725_509",1.85814107161924,"EMIG_700_485",1.16676825145387,NA,42.37422593,-111.5534009,42.37423023,-111.5533984,NA,23.3204195217759,42.37421736,-111.5534091,NA,-144.645685550422,42.37423354,-111.553421,NA,-62.9505603205092,42.37421736,-111.5534091,NA,-144.645685550422,0,1,0,0,1,0,0,0
"259","EMIG",698,"ABLA",1.5,10.2,2.9,0,"0",1,1,1,1,"0","0","0","0",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"EMIG698",2438,698,NA,"Point",2212.698,NA,0.182098721441225,0,0,0,0,"EMIG_698_483","EMIG_726_510",0.80314515349988,"EMIG_697_482",0.385755838270961,"EMIG_725_509",1.57220772598242,"EMIG_699_484",0.829791973849821,NA,42.37422527,-111.5534055,42.37423023,-111.5533984,NA,46.7057259692556,42.37422593,-111.5534009,NA,79.0484086304457,42.37423354,-111.553421,NA,-54.2621014642505,42.37422239,-111.5534148,NA,-112.667851775122,0,0,0,0,1,0,0,0
"260","EMIG",699,"ABLA",4.1,20.5,2,0,"0",1,1,1,1,"0","0","0","BO",NA,NA,0,0,"0","0","0","0",0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,0,0,0,1,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,1,1,"EMIG699",2439,699,NA,"Point",2213.19,NA,0.181585965741197,0,0,0,1,"EMIG_699_484","EMIG_700_485",0.729513853761961,"EMIG_700_485",0.729513853761961,"EMIG_725_509",1.33918828731671,"EMIG_700_485",0.729513853761961,NA,42.37422239,-111.5534148,42.37421736,-111.5534091,NA,139.961639325258,42.37421736,-111.5534091,NA,139.961639325258,42.37423354,-111.553421,NA,-22.406375191777,42.37421736,-111.5534091,NA,139.961639325258,0,0,0,3,1,2,0,2
"261","EMIG",700,"ABLA",3.9,20.7,0,0,"0",1,1,1,1,"BO","BO","BO","BR, BO",NA,NA,0,0,"0","0","0","0",0,0,0,1,"0","0","0",NA,1,1,0,1,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,0,1,0,0,"0","0","0",NA,0,0,0,0,"0","0","0",NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,1,1,0,1,0,"EMIG700",2440,700,NA,"Point",2212.386,NA,0.182267370994704,1,1,0,1,"EMIG_700_485","EMIG_726_510",1.67878995389498,"EMIG_697_482",1.16676825145387,"EMIG_725_509",2.04639612110673,"EMIG_699_484",0.729513853761961,NA,42.37421736,-111.5534091,42.37423023,-111.5533984,NA,31.6520129660359,42.37422593,-111.5534009,NA,35.3543089230237,42.37423354,-111.553421,NA,-28.605293181911,42.37422239,-111.5534148,NA,-40.0383568331123,1,2,0,2,1,0,0,0
