"","site","tag","species","dbh","height","canopy_ht","brooms","rot","Dead / Alive_v1","Dead / Alive_v2","Dead / Alive_v3","Dead / Alive_v4","Inf Location_v1","Inf Location_v2","Inf Location_v3","Inf Location_v4","Gouting_v1","Gouting_v2","Gouting_v3","Gouting_v4","Beetle_v1","Beetle_v2","Beetle_v3","Beetle_v4","NL_v1","NL_v2","NL_v3","NL_v4","NLW_v1","NLW_v2","NLW_v3","NLW_v4","NM_v1","NM_v2","NM_v3","NM_v4","NMW_v1","NMW_v2","NMW_v3","NMW_v4","NH_v1","NH_v2","NH_v3","NH_v4","NHW_v1","NHW_v2","NHW_v3","NHW_v4","SL_v1","SL_v2","SL_v3","SL_v4","SLW_v1","SLW_v2","SLW_v3","SLW_v4","SM_v1","SM_v2","SM_v3","SM_v4","SMW_v1","SMW_v2","SMW_v3","SMW_v4","SH_v1","SH_v2","SH_v3","SH_v4","SHW_v1","SHW_v2","SHW_v3","SHW_v4","Notes_v1","Notes_v2","Notes_v3","Notes_v4","Visit_v1","Visit_v2","Visit_v3","Visit_v4","WSB_v1","WSB_v2","WSB_v3","WSB_v4","infested_v1","infested_v2","infested_v3","infested_v4","new_infestation","tag_ID","Number","Tag #","Description","GeometryType","Elevation","GeoidOffset","distance","infestation_visit_1","infestation_visit_2","infestation_visit_3","infestation_visit_4","unique_ID","TARGET","DISTANCE","TARGET2","DISTANCE2","TARGET3","DISTANCE3","TARGET4","DISTANCE4","geometry.x","Latitude.focal","Longitude.focal","Latitude.target","Longitude.target","geometry.y","bearings1","Latitude.target2","Longitude.target2","geometry.x.x","bearings2","Latitude.target3","Longitude.target3","geometry.y.y","bearings3","Latitude.target4","Longitude.target4","geometry","bearings4"
"372","SOAP",373,"ABLA",NA,2.7,0,0,"0",1,1,1,1,"0","0","0","0",NA,NA,NA,0,"0","0","0","0",0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,"2-3 yrs dead","2-3 yrs dead","2-3 yrs dead","2-3 yrs dead",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"SOAP373",2046,373,NA,"Point",2655.582,NA,0.0789609856549298,0,0,0,0,"SOAP_373_2423","SOAP_441_2469",1.71400901635038,"SOAP_441_2469",1.71400901635038,"SOAP_441_2469",1.71400901635038,"SOAP_441_2469",1.71400901635038,NA,40.5454906,-111.0294265,40.54548049,-111.0294112,NA,130.89936070497,40.54548049,-111.0294112,NA,130.89936070497,40.54548049,-111.0294112,NA,130.89936070497,40.54548049,-111.0294112,NA,130.89936070497
"373","SOAP",378,"ABLA",NA,3.2,0,2,"0",1,1,1,1,"0","0","0","0",NA,NA,NA,0,"0","0","0","0",0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,NA,NA,"low under snow","low under snow",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"SOAP378",2051,378,NA,"Point",2660.825,NA,0.0818886621209696,0,0,0,0,"SOAP_378_2424","SOAP_441_2469",3.21183649664419,"SOAP_441_2469",3.21183649664419,"SOAP_441_2469",3.21183649664419,"SOAP_441_2469",3.21183649664419,NA,40.54546166,-111.02944,40.54548049,-111.0294112,NA,49.4008543453828,40.54548049,-111.0294112,NA,49.4008543453828,40.54548049,-111.0294112,NA,49.4008543453828,40.54548049,-111.0294112,NA,49.4008543453828
"374","SOAP",379,"ABLA",5.2,37.4,5.2,5,"0",1,1,1,1,"0","0","0","0",NA,NA,NA,0,"0","0","0","0",0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,"1 DB","1 DB","1 DB","1 DB",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"SOAP379",2052,379,NA,"Point",2658.563,NA,0.0815951898665323,0,0,0,0,"SOAP_379_2425","SOAP_441_2469",4.16022824751453,"SOAP_441_2469",4.16022824751453,"SOAP_441_2469",4.16022824751453,"SOAP_441_2469",4.16022824751453,NA,40.54546236,-111.0294542,40.54548049,-111.0294112,NA,61.0704368502102,40.54548049,-111.0294112,NA,61.0704368502102,40.54548049,-111.0294112,NA,61.0704368502102,40.54548049,-111.0294112,NA,61.0704368502102
"375","SOAP",380,"ABLA",NA,5.7,0,0,"0",1,1,1,1,"0","0","0","0",NA,NA,NA,0,"0","0","0","0",0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"SOAP380",2053,380,NA,"Point",2659.571,NA,0.0774265496745046,0,0,0,0,"SOAP_380_2426","SOAP_441_2469",4.77165248189856,"SOAP_367_2419",2.6504353364191,"SOAP_506_2483",4.17066894102102,"SOAP_441_2469",4.77165248189856,NA,40.54549941,-111.0294618,40.54548049,-111.0294112,NA,116.111976053343,40.54550801,-111.0294326,NA,68.8893785731817,40.54552377,-111.0294243,NA,49.5840372198071,40.54548049,-111.0294112,NA,116.111976053343
"376","SOAP",381,"ABLA",4.5,34.8,0,0,"0",1,1,1,1,"0","0","0","0",NA,NA,NA,0,"0","0","0","0",0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"SOAP381",2054,381,NA,"Point",2653.29,NA,0.074567188779726,0,0,0,0,"SOAP_381_2427","SOAP_357_2409",5.27991658040875,"SOAP_367_2419",4.47532898769417,"SOAP_506_2483",4.86132876586827,"SOAP_357_2409",5.27991658040875,NA,40.54552293,-111.0294817,40.54556702,-111.0295051,NA,-22.0414218251433,40.54550801,-111.0294326,NA,111.719171598515,40.54552377,-111.0294243,NA,88.9009770940045,40.54556702,-111.0295051,NA,-22.0414218251433
"377","SOAP",382,"ABLA",NA,4.4,0,0,"0",1,1,1,1,"0","0","0","0",NA,NA,NA,0,"0","0","0","0",0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"SOAP382",2055,382,NA,"Point",2657.367,NA,0.0746744295753488,0,0,0,0,"SOAP_382_2428","SOAP_355_2407",5.11688036393452,"SOAP_355_2407",5.11688036393452,"SOAP_355_2407",5.11688036393452,"SOAP_355_2407",5.11688036393452,NA,40.54552054,-111.0294938,40.54555536,-111.0295334,NA,-40.9438608741587,40.54555536,-111.0295334,NA,-40.9438608741587,40.54555536,-111.0295334,NA,-40.9438608741587,40.54555536,-111.0295334,NA,-40.9438608741587
"378","SOAP",383,"ABLA",4.7,36.8,7.2,0,"0",1,1,1,1,"0","0","0","0",NA,NA,NA,0,"0","0","0","0",0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,NA,NA,NA,"split top",1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"SOAP383",2056,383,NA,"Point",2657.692,NA,0.07626503585402,0,0,0,0,"SOAP_383_2429","SOAP_197_2320",5.75207978377074,"SOAP_390_2435",3.72702103722126,"SOAP_197_2320",5.75207978377074,"SOAP_197_2320",5.75207978377074,NA,40.54550518,-111.0295024,40.54547435,-111.029557,NA,-126.508460711422,40.5454782,-111.0295286,NA,-143.469198174459,40.54547435,-111.029557,NA,-126.508460711422,40.54547435,-111.029557,NA,-126.508460711422
"379","SOAP",384,"ABLA",3,30.2,10.8,0,"0",1,1,1,1,"0","0","0","0",NA,NA,NA,0,"0","0","0","0",0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"SOAP384",2057,384,NA,"Point",2654.257,NA,0.076346665471033,0,0,0,0,"SOAP_384_2430","SOAP_197_2320",4.58847239311668,"SOAP_390_2435",2.89492515600181,"SOAP_197_2320",4.58847239311668,"SOAP_197_2320",4.58847239311668,NA,40.54550297,-111.0295179,40.54547435,-111.029557,NA,-133.816613169006,40.5454782,-111.0295286,NA,-161.761378060543,40.54547435,-111.029557,NA,-133.816613169006,40.54547435,-111.029557,NA,-133.816613169006
"380","SOAP",385,"ABLA",5.4,39.2,8.3,0,"0",1,1,1,1,"0","0","0","0",NA,NA,NA,0,"0","0","0","0",0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"SOAP385",2058,385,NA,"Point",2654.209,NA,0.0768724194603121,0,0,0,0,"SOAP_385_2431","SOAP_197_2320",3.90013083247062,"SOAP_390_2435",2.23223860834675,"SOAP_197_2320",3.90013083247062,"SOAP_197_2320",3.90013083247062,NA,40.5454978,-111.0295227,40.54547435,-111.029557,NA,-131.867087824335,40.5454782,-111.0295286,NA,-167.067227483562,40.54547435,-111.029557,NA,-131.867087824335,40.54547435,-111.029557,NA,-131.867087824335
"381","SOAP",386,"ABLA",2.8,23.8,1,0,"0",1,1,1,1,"0","0","0","0",NA,NA,NA,0,"0","0","0","0",0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,0,0,0,0,"0","0",NA,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,0,0,0,0,0,"SOAP386",NA,386,NA,"Point",2653.412,NA,0.0757510692065194,0,0,0,0,"SOAP_386_2432","SOAP_197_2320",4.63859645632209,"SOAP_390_2435",3.30888424664162,"SOAP_197_2320",4.63859645632209,"SOAP_197_2320",4.63859645632209,NA,40.54550782,-111.0295242,40.54547435,-111.029557,NA,-143.21905738158,40.5454782,-111.0295286,NA,-173.534840719068,40.54547435,-111.029557,NA,-143.21905738158,40.54547435,-111.029557,NA,-143.21905738158
